# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947168_merged
UniClust90_48103-CNOACAGM_03126	0.000385511
UniClust90_103651-OJDDNAFN_03748	0.000381941
UniClust90_1469-NIAGCFLC_00801	0.000380311
UniRef90_UNK1945-PKNPODCE_00513	0.000377811
UniRef90_J9BQQ4	0.000377524
UniClust90_103579-GACKCDDB_02583	0.000377323
UniRef90_A0A1C5NJW6	0.000376858
UniClust90_5684-ALNMDGMH_01457	0.000375853
UniClust90_6221-NEMIPHOH_01193	0.000374997
UniClust90_65958-LOEAELOG_00593	0.000371619
UniClust90_35510-EPBGFMJH_00590	0.000368301
UniClust90_36726-GMGFJABL_00960	0.000368301
UniRef90_UPI00098C5709	0.000368301
UniRef90_UNK4829-IIAEGMDM_01476	0.000367251
UniRef90_UPI000688A432	0.000366959
UniRef90_A0A0P0M4W4	0.000366809
UniRef90_D4LGB4	0.000366408
UniRef90_F3Y8R9	0.000365507
UniClust90_4406-OEGFLNOM_01021	0.000365041
UniClust90_4814-AFCPAPBN_00107	0.000365041
UniRef90_A0A116MR50	0.000365041
UniRef90_A0A377W0J9	0.000365041
UniRef90_W1FUP4	0.000365041
UniRef90_A0A078RFD0	0.000363402
UniClust90_71603-KGJPKKFB_01749	0.000363019
UniRef90_A0A3B3ITT6	0.000362931
UniClust90_15370-AHAPPILB_01815	0.00036265
UniClust90_4809-EGGAKFFC_01136	0.000362293
UniClust90_7270-KGJJHOGM_03067	0.000359876
UniRef90_A0A174Y214	0.000359525
UniClust90_4778-KAMPNKML_01276	0.000358693
UniRef90_UNK51590-IJBHDDPG_02176	0.000358693
UniClust90_6631-BPJNKMIF_00456	0.000358228
UniRef90_A0A3D3UCK1	0.000357632
UniClust90_1791-KHLGLNOO_00159	0.00035645
UniClust90_4832-JFMLKPPM_01484	0.000356019
UniClust90_11224-NONHGMIA_01639	0.000355601
UniClust90_7144-PADEHJCO_00741	0.000355601
UniRef90_A0A015P8T5	0.000355601
UniClust90_15272-NGBKFHFC_01274	0.000355302
UniRef90_UNK6816-FBFGMPLD_00483	0.000353357
UniRef90_A0A0P0M4J6	0.000352873
UniRef90_D4LKA4	0.000352619
UniClust90_1370-BENIDHHE_01160	0.000352561
UniClust90_5792-EALGCBCK_01902	0.000352561
UniRef90_A0A069S4H2	0.000352561
UniClust90_103074-FOHMNFPE_03072	0.000350671
UniRef90_Q041W5	0.000350583
UniRef90_D1YKN8	0.000350473
UniClust90_63931-EMFPFOFD_00782	0.000349661
UniClust90_2121-KCABCEIJ_00722	0.000349574
UniRef90_UNK36997-HABJADAI_02294	0.000349574
UniRef90_A0A316MBM5	0.000348961
UniRef90_Q5L9Q6	0.000348841
UniClust90_1886-OPDOBEKH_00305	0.000346636
UniClust90_4722-HOKJCCFI_02741	0.000346636
UniRef90_A0A408EA95	0.000346636
UniRef90_X1US14	0.000346636
UniRef90_E0NRB9	0.000345782
UniClust90_7098-ACIFDNIK_00199	0.000343962
UniRef90_A0A0T9X6F5	0.000343747
UniRef90_A0A397WJP8	0.000343194
UniRef90_D4MW80	0.000342911
UniRef90_R5V9Z5	0.000341649
UniRef90_A0A174TBW0	0.000340906
UniClust90_40800-AGCPBHEI_01883	0.000339572
UniClust90_106017-IJMLIHBL_01518	0.000339118
UniClust90_1791-BBAADMJP_02185	0.000338994
UniRef90_A0A485FXR0	0.000338225
UniClust90_15159-EBPGLOAP_01375	0.000338112
UniClust90_1877-JOACHKHK_01869	0.000338112
UniRef90_A0A377ZE82	0.000338112
UniRef90_F2Z324	0.000338112
UniClust90_1493-MIADGKKO_01474	0.000335363
UniRef90_A0A2E7LX10	0.000335363
UniRef90_A0A447JAR7	0.000335363
UniRef90_UNK35770-EHHGGHLE_03126	0.000333495
UniClust90_92011-ANLFKCKC_03942	0.000333365
UniRef90_C7HVW6	0.000333325
UniClust90_15015-MNJMAEDN_00333	0.000332659
UniClust90_2025-JMLIKCNF_00893	0.000332659
UniRef90_UNK4808-IFDHPFBH_00430	0.000330595
UniRef90_K1TD34	0.000330375
UniClust90_37156-FLOCPACM_00845	0.000329997
UniClust90_6370-JLMABPAA_00133	0.000329997
UniClust90_7041-IAMPEKML_00787	0.000329997
UniClust90_7103-BPPBMJBL_00135	0.000329997
UniRef90_W6NZ25	0.000329997
UniRef90_A0A139KIP3	0.000328485
UniRef90_UNK25497-DFGHODMM_01233	0.000328131
UniRef90_A0A3D9ACV7	0.000327631
UniClust90_40800-MCEFJMEK_00764	0.000327425
UniClust90_1897-JBCMPKEG_02223	0.000325777
UniRef90_A0A174FKU1	0.000325507
UniRef90_A0A180FPJ6	0.000325442
UniClust90_4550-IMBFHHNE_00008	0.000323849
UniClust90_30431-ENKDMLFH_01697	0.000323536
UniRef90_A0A174EVP3	0.000323141
UniClust90_9272-ICEODBIP_00662	0.000322994
UniRef90_H0YCJ5	0.000322672
UniClust90_42493-MJKEBLLN_01455	0.000322263
UniRef90_A0A0P0FKS7	0.000321818
UniRef90_A0A2I3MH11	0.000321768
UniRef90_A0A161XUP0	0.000321113
UniClust90_14893-CIBMCJFG_01203	0.000320735
UniClust90_1886-GOAIKADC_01020	0.000319885
UniRef90_K1SDV9	0.000319765
UniRef90_UNK15078-AAKDIDDJ_00153	0.000319765
UniClust90_1871-NAJFMGKE_03125	0.000319758
UniRef90_A0A174GYH4	0.000318558
UniRef90_A0A1H8FH06	0.000318542
UniRef90_A0A078R7E8	0.000317938
UniClust90_35609-IKAFAGAM_01400	0.000317305
UniClust90_82600-HEFIABGG_01427	0.000317305
UniRef90_A0A0K9QGR7	0.000317305
UniClust90_35820-IMGAMJON_01427	0.000317305
UniClust90_35616-AHAHKMKE_01410	0.000316208
UniRef90_A0A397WH82	0.000315869
UniClust90_37187-DGDCHNDI_01372	0.000314883
UniClust90_41564-OGMBGAPH_01434	0.000314883
UniRef90_A0A1L5L519	0.000314691
UniClust90_63667-DNHJKECH_04497	0.000313849
UniClust90_4620-DDAIBHKD_01626	0.000312717
UniClust90_2303-BOEHBLGA_01578	0.000312498
UniClust90_2329-HEDKPCPK_04238	0.000312498
UniClust90_7594-DHIEBEEG_03121	0.000312498
UniRef90_A0A2X1RGV7	0.000312498
UniRef90_A0A0N7J6Y3	0.00031089
UniClust90_40406-BDFGLMMG_01139	0.000309654
UniRef90_A0A015VYS4	0.000307833
UniRef90_I9QWK9	0.000307833
UniRef90_J9GU80	0.000307833
UniRef90_UNK4793-NPAPEEIM_00417	0.000307833
UniRef90_K1UCX4	0.00030758
UniClust90_102154-BCKIEPKO_00902	0.000307568
UniClust90_14294-BMPDDPHG_01567	0.000305553
UniClust90_4809-EGGAKFFC_01298	0.000305553
UniRef90_A0A376TWE4	0.000305553
UniClust90_5853-IPOGAOKI_01085	0.000305128
UniRef90_A0A1C6FIR9	0.000304968
UniClust90_1848-LPBBCMOF_05418	0.000304954
UniClust90_37071-MFBLJGGM_01114	0.000303597
UniClust90_4158-DBPONOCI_03012	0.000303306
UniRef90_A0A355ESD8	0.000303306
UniRef90_A0A377V6L2	0.000303306
UniRef90_A0A379WLQ2	0.000303306
UniRef90_A0A1C5TML2	0.000303237
UniClust90_1424-JDEDJDMF_00628	0.00030311
UniClust90_1699-FNIMBGDL_00704	0.00030311
UniClust90_1705-ANEGJEON_01307	0.00030311
UniRef90_A0A0E9LTP8	0.000302922
UniRef90_A0A069D476	0.000302656
UniRef90_A0A379DYJ6	0.000302198
UniClust90_4245-COFOCADB_00374	0.000301093
UniRef90_A0A404EWJ1	0.000301093
UniRef90_E1NNA2	0.000301093
UniRef90_A0A354D3Y4	0.000300958
UniClust90_41515-KAAAFFBO_02460	0.000300737
UniClust90_1560-BPGFLBFP_00264	0.000299738
UniRef90_A0A0P0L0W7	0.000299582
UniRef90_A0A3N5LKN2	0.000299533
UniRef90_Q74LY0	0.000299377
UniRef90_A0A485JNJ1	0.000298911
UniClust90_5851-PLGJDHDG_00672	0.000298708
UniRef90_A0A2D3C320	0.000298255
UniClust90_41705-FJADGNOM_01172	0.000297775
UniClust90_47641-HOBMJCLO_00593	0.00029676
UniClust90_1950-LKKDPCHO_01290	0.000296483
UniClust90_40182-OOPPHOKC_01935	0.000295902
UniRef90_A0A1V5MQI1	0.000295731
UniRef90_A0A378EA15	0.000295695
UniRef90_A0A175ADV7	0.000295489
UniRef90_A0A173W1C8	0.000295191
UniRef90_A0A174NN45	0.00029492
UniClust90_32895-AJBKOIOI_00581	0.000294641
UniClust90_4797-LJAGGJPN_00699	0.000294641
UniRef90_A0A413MXL3	0.000294458
UniClust90_59785-ODJFKNCL_01254	0.000293836
UniRef90_A0A0P0GB23	0.000293443
UniRef90_A0A0N7J6T6	0.000292933
UniRef90_A0A0P0LPW4	0.000292629
UniClust90_15278-MEIDEFGA_01354	0.000292551
UniClust90_2085-DLGDPAJF_02076	0.000292551
UniClust90_2173-NELOGCCI_00505	0.000292551
UniClust90_35758-GENNLLHH_01879	0.000292551
UniClust90_5055-ILNIMCNO_00342	0.000291757
UniClust90_4752-FCMCLIFF_00296	0.000290491
UniRef90_A0A2N2F8K6	0.000290491
UniRef90_UNK25497-DFGHODMM_00589	0.000290491
UniClust90_7050-OFFFEECH_02002	0.000290275
UniRef90_A0A1R4B5R7	0.00028976
UniRef90_Q8A9C2	0.000289752
UniRef90_A0A1C5S5U1	0.000289054
UniRef90_A0A3D1WJ42	0.000288459
UniRef90_A0A428GTA3	0.000288459
UniClust90_44083-NDEAFDGG_00990	0.000288288
UniRef90_W4PQU1	0.000287223
UniRef90_A0A401M2C5	0.000287028
UniRef90_N2B6M9	0.000287007
UniClust90_4828-CDFEMCFI_01973	0.000286809
UniClust90_2329-HEDKPCPK_02637	0.000286456
UniClust90_3970-BDLFCJNP_00221	0.000286456
UniClust90_41561-DDAOJPFO_02568	0.000286456
UniClust90_9860-DOEEFOJI_03045	0.000286456
UniRef90_A0A0D5YRC5	0.000286456
UniRef90_UNK101324-ONEEICKC_00726	0.000286456
UniClust90_41719-NBNIDJAJ_00317	0.000285707
UniRef90_Q8A0F5	0.000285579
UniRef90_A0A3E2ZT40	0.00028555
UniRef90_A0A174MHI7	0.000285479
UniRef90_R7AML3	0.000284991
UniClust90_15084-GOHGIICD_01185	0.000284481
UniClust90_4877-NNNOHJEM_01869	0.000284481
UniRef90_A0A0G3RZN4	0.000284481
UniRef90_UNK2305-DFHMOEOD_00502	0.000284481
UniClust90_15313-BPDAJOLM_01745	0.000284458
UniRef90_A0A174W6E0	0.000284104
UniRef90_A0A1C5Z4Z9	0.000283192
UniClust90_5909-MLBLLOJG_00969	0.000282744
UniClust90_1930-OEGKNLDM_01332	0.000282532
UniRef90_A0A2S6E4H6	0.000282532
UniRef90_W1G3H8	0.000282532
UniRef90_A0A3P1XFR9	0.000281927
UniClust90_65713-DFPEEMHJ_01151	0.000281571
UniRef90_Q74HC3	0.000281257
UniRef90_A0A0T9AFF5	0.000280982
UniClust90_14198-LBNFCIGO_00782	0.000280662
UniRef90_A6L083	0.000280639
UniClust90_1887-PCMIEHDP_01312	0.00028061
UniRef90_A0A3S4FDZ3	0.00028061
UniRef90_A0A3C0D023	0.000280315
UniRef90_S9RRK1	0.000278714
UniRef90_A0A3G2JXH1	0.000278651
UniRef90_A0A0J9I2L5	0.000278016
UniRef90_R6G581	0.000276978
UniClust90_376-CNGCJMCM_00994	0.000276843
UniClust90_40650-MKNMJCGO_02704	0.000276843
UniClust90_4572-FIDNHDDI_02786	0.000276843
UniRef90_A0A378G2G0	0.000276843
UniRef90_A0A406HNX6	0.000276843
UniRef90_A0A0N7J6Q5	0.000276815
UniRef90_A0A0P0L0B2	0.00027648
UniRef90_A0A3E4PS02	0.00027563
UniRef90_A0A3D4QQS3	0.000275244
UniRef90_C3QZ05	0.000275147
UniRef90_A0A3S4IVP8	0.000274998
UniRef90_A0A396B0Q3	0.000274415
UniRef90_A0A2X0T314	0.000273476
UniRef90_O00370	0.000273234
UniClust90_4725-GDOJDLFP_04834	0.000273177
UniRef90_A0A2X2LEN4	0.000273177
UniRef90_A0A3B1C8S4	0.000273177
UniRef90_A0A3D0NQM3	0.000273177
UniClust90_6837-LCPNLFBM_00584	0.000272858
UniRef90_J9G9K7	0.000271993
UniClust90_2290-IIDOJGPB_01671	0.000271379
UniClust90_2296-FDJIIFNO_00854	0.000271379
UniClust90_35516-FHONGHCG_01460	0.000271379
UniClust90_35738-MDBKNEFK_01808	0.00027127
UniClust90_1950-DACICFIM_02389	0.000270952
UniRef90_K1UF87	0.000269717
UniClust90_5790-IMLOGMEK_01325	0.000269606
UniClust90_63167-MLCPJCFI_01591	0.000269606
UniClust90_69818-HLPIBJGI_01924	0.000269606
UniRef90_A0A3B9RJT5	0.000269606
UniRef90_A0A448F104	0.000269438
UniRef90_A0A412C255	0.000269221
UniClust90_103678-CGKFHMDC_01541	0.000268953
UniRef90_A0A174QQT5	0.000268715
UniClust90_4434-HDINBBDK_01901	0.000268459
UniClust90_27790-IPAEFCFJ_00502	0.000267952
UniClust90_4833-OGOFIJLB_00603	0.000267889
UniClust90_103644-EBGAKINF_04307	0.000267855
UniClust90_33660-LEANMGHA_02614	0.000267855
UniClust90_96928-EIJLLPEA_00169	0.000267855
UniClust90_4808-OIKADDOF_00935	0.000267685
UniClust90_98284-FLDGPGBL_01810	0.000267537
UniRef90_UPI0007DC5921	0.000267087
UniClust90_41672-MOPFAAGE_01484	0.000266127
UniRef90_A0A174KW43	0.000266127
UniRef90_A0A377TM24	0.000266127
UniClust90_40817-NPCANBOA_01401	0.000266041
UniRef90_A0A448F0R6	0.000265623
UniClust90_7027-FDNLLMCE_00740	0.000264432
UniClust90_2073-DDFKNIIK_02823	0.000264421
UniClust90_4711-LGIAKGJI_01926	0.000264421
UniRef90_A0A1L2JXN6	0.000264421
UniRef90_A0A1C5ZQY2	0.000264412
UniRef90_Q8A2B2	0.000263955
UniRef90_A0A0R1V9E7	0.000263383
UniRef90_A0A137PKD6	0.000263248
UniClust90_40860-EHGDBDLA_01764	0.000262907
UniRef90_A0A0P0LGL8	0.00026241
UniClust90_1945-AJCPMKDM_02968	0.000261891
UniClust90_40800-ENCOHHHH_01902	0.000261751
UniClust90_27748-FCAIKOLB_00113	0.000261288
UniClust90_1845-AFONOMOM_03455	0.000261102
UniClust90_4631-FGPCFHBK_04316	0.000261074
UniClust90_40732-EKACFPKB_01173	0.000260995
UniRef90_A0A0P0M5X8	0.000260385
UniRef90_B0NAL1	0.00026009
UniClust90_2287-KMOKBPOI_01248	0.000259541
UniRef90_A0A0D0RIS0	0.000259432
UniRef90_A0A192CDZ5	0.000259432
UniRef90_UNK1845-DICOLEMM_02224	0.000259422
UniRef90_UNK5852-KAMLKKCG_02390	0.000259394
UniRef90_A0A174CV27	0.00025937
UniRef90_Q5LAS7	0.000259051
UniRef90_A0A2G6QUV9	0.000258823
UniRef90_UNK40763-NDAAPPAK_01048	0.000258245
UniClust90_9295-DBIIMHLK_00994	0.00025781
UniRef90_Q9BQU3	0.00025781
UniRef90_UPI0009C0C3EC	0.00025781
UniRef90_UPI000E5CFA73	0.00025781
UniRef90_A0A096N355	0.00025728
UniRef90_UNK4961-NDCAMEAH_00245	0.000257254
UniClust90_4824-NIEJDFPC_01144	0.000257103
UniRef90_UNK1813-HLMLIPBN_02897	0.000256261
UniClust90_4772-DHIJGFCA_01377	0.000256209
UniRef90_A0A350J958	0.000256209
UniRef90_A0A174S112	0.000255522
UniRef90_K1TZX1	0.000255027
UniClust90_1772-NOPCFALI_00614	0.000254628
UniClust90_5205-ECEMFOGJ_01052	0.000254628
UniRef90_A0A173R1S0	0.000254628
UniClust90_4820-ADCOKAMA_02220	0.000254022
UniRef90_A0A173UEX9	0.000253065
UniRef90_A0A330F8X2	0.000253065
UniRef90_A0A330I5L0	0.000252407
UniRef90_A0A173YE81	0.00025178
UniRef90_A0A143XGQ5	0.000251672
UniClust90_1813-HLMLIPBN_02182	0.000251522
UniClust90_35719-GGIEMPIB_01074	0.000251522
UniClust90_4732-DIHGOPAH_03604	0.000251522
UniRef90_UNK40830-BAIONAGA_02650	0.000251522
UniClust90_5113-DJIBOKCK_00610	0.000251263
UniClust90_28688-LBFNBEMN_01339	0.000250779
UniRef90_R6L2P2	0.00025074
UniRef90_C2E4L0	0.000250074
UniClust90_1942-GEADOODB_04336	0.000249998
UniClust90_2278-FBHABOIP_00575	0.000249998
UniRef90_I7LAA1	0.000249998
UniRef90_K1S2D4	0.000249998
UniRef90_Q8A1E9	0.000249499
UniClust90_28312-MPJINMNB_01694	0.000249167
UniRef90_A0A076IIT3	0.000249039
UniRef90_A0A379MPZ0	0.000248763
UniClust90_100865-KOLKANDG_00760	0.000248548
UniRef90_A7AGR1	0.000248492
UniRef90_A0A0K6BSL3	0.000248086
UniRef90_A0A413USE2	0.000247873
UniRef90_A0A174N1G4	0.000247367
UniRef90_E6SV62	0.000247279
UniClust90_1858-AGMNEGDM_01620	0.000247004
UniClust90_4407-GAOGECGB_00224	0.000247004
UniRef90_A0A415H5T7	0.000247004
UniRef90_A0A1C5SX72	0.000246989
UniClust90_11355-JKPAPGKO_02779	0.00024673
UniClust90_104875-NFMBKAAD_00171	0.000246662
UniRef90_K1S6H6	0.000246166
UniRef90_W4PRD3	0.000246143
UniRef90_Q8A251	0.000245665
UniRef90_Q8A6M0	0.000245556
UniClust90_40184-IHNNBMIC_01323	0.000245534
UniClust90_6050-DGDHLDPF_00819	0.000245534
UniClust90_65714-DPDBBOIH_01128	0.000244411
UniRef90_Q8A1A2	0.000244101
UniRef90_A0A139KH41	0.0002441
UniClust90_2073-OLJBNDND_02055	0.000244094
UniClust90_1962-NPJMNHLB_01146	0.000244081
UniRef90_A0A0P0L563	0.000244081
UniClust90_2313-BJOIIENF_01583	0.000243606
UniRef90_K1TU43	0.000243573
UniClust90_70509-MMFPEIMP_00250	0.000243361
UniRef90_Q8A137	0.000243199
UniClust90_41627-CEPPKFED_02270	0.000243054
UniClust90_14872-PEECFEJG_01475	0.000242645
UniClust90_41428-NPOLEDMC_00948	0.000242645
UniClust90_41703-NPFICOFL_00069	0.000242645
UniClust90_48024-MCKCJGLM_01192	0.000242645
UniRef90_A0A174H195	0.000242645
UniRef90_A0A2W0C827	0.000242645
UniClust90_7278-HBAFKDKB_00139	0.000242289
UniRef90_F9ZCR2	0.000242219
UniRef90_C2E7S2	0.000241718
UniRef90_A0A0P0FP76	0.000241678
UniRef90_UNK103622-DBBHEDFM_04531	0.00024158
UniClust90_4862-JGEKBOCC_01833	0.000241524
UniClust90_41629-MAPECHMH_01669	0.000241259
UniClust90_103501-KGNMHECM_02806	0.000241226
UniClust90_1913-OCOPMGOI_01692	0.000241226
UniClust90_2095-PPLAKIHB_01152	0.000241226
UniClust90_4704-DAHGIKEE_02199	0.000241226
UniRef90_A0A174XUS8	0.000241226
UniClust90_3970-HMHPLCIF_04310	0.000241041
UniClust90_1937-MGBBKHOJ_02009	0.000240879
UniRef90_A0A415EC03	0.000240778
UniRef90_A0A3Q8SNZ8	0.000240759
UniRef90_Q8A0X7	0.000240669
UniClust90_1821-KIPNMDOK_01759	0.000239842
UniClust90_24870-BKHINADP_00456	0.000239824
UniClust90_40209-PCDOMOKN_00173	0.000239824
UniClust90_40363-FNABPHFG_01675	0.000239824
UniClust90_51030-CCEMNFOK_00464	0.000239824
UniClust90_5842-CFDJPEJD_00056	0.000239824
UniClust90_69832-DDJMEOMK_00267	0.000239824
UniClust90_9280-PBBKGANB_01380	0.000239824
UniRef90_A0A0E9FLE0	0.000239824
UniRef90_A0A174ISJ1	0.000239502
UniClust90_1857-EEGOAELH_00322	0.000239307
UniClust90_27876-LMEHLGAH_01383	0.000238437
UniClust90_4870-NOEOJAGG_00398	0.000238437
UniClust90_7039-BBCDOJCN_00595	0.000238437
UniRef90_A0A174PDE2	0.000238367
UniRef90_A0A0N7J7E4	0.000237782
UniRef90_A0A174L396	0.00023761
UniClust90_12232-DLOJNECK_02790	0.000237067
UniClust90_15131-GKNFLHDE_01363	0.000237067
UniClust90_43496-NGDIEFGD_00179	0.000237067
UniClust90_48005-JEGBECKO_00996	0.000237067
UniClust90_5063-BPHJJDJC_01635	0.000237067
UniRef90_Q8A327	0.000236825
UniClust90_1930-DHHNFABO_02638	0.000236403
UniClust90_4887-JKKLKLFL_00504	0.000236167
UniRef90_Q8A1A7	0.000235763
UniRef90_A0A2X3I4B3	0.000235712
UniRef90_A0A3R3M697	0.000235712
UniRef90_UNK1871-IBIHOIOD_04227	0.000235712
