# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947175_merged
UniRef90_A0A0G1UM93	160.0640708386
UniRef90_A0A108T7N7	159.7344040406
UniRef90_Q8A677	159.7011149364
UniClust90_14252-ABLGAPDI_00243	159.6685675896
UniRef90_Q8A155	159.6678373828
UniClust90_1795-DCFLAIDD_00564	159.5869245593
UniClust90_35925-FGNEFFLM_01354	159.5491690601
UniClust90_14999-IHHJDFGG_00607	159.5196352235
UniClust90_48439-JLAKFAFO_00416	159.5196352235
UniClust90_4995-JLDMMELE_00919	159.5196352235
UniClust90_5880-JJHDIAGH_01269	159.5196352235
UniRef90_A0A354D3Y4	159.5196352235
UniRef90_UNK4910-BOPMPPCH_00430	159.5196352235
UniClust90_1424-JDEDJDMF_00628	159.5196352235
UniClust90_1699-FNIMBGDL_00704	159.5196352235
UniClust90_1705-ANEGJEON_01307	159.5196352235
UniRef90_A0A3R1TZ02	159.2712998057
UniRef90_A0A0A2E7S1	158.9916478203
UniClust90_1897-FHMPDBKN_00981	158.9788906973
UniClust90_41719-MIOFCLMH_02489	158.9788906973
UniClust90_6818-KDCNCMFL_01041	158.9788906973
UniRef90_A0A351US58	158.9788906973
UniRef90_UNK1883-PBKMGKLJ_00327	158.9788906973
UniRef90_UNK1862-HFPEJINK_01328	158.8413184177
UniClust90_27748-FCAIKOLB_00113	158.7802507207
UniRef90_UPI000EE15C8A	158.7423367760
UniRef90_Q8A624	158.6306529038
UniClust90_4950-HMBMDGKF_00245	158.4895826033
UniRef90_A0A358PT38	158.4878099958
UniClust90_14925-MLGFDAEA_00806	158.4500123522
UniClust90_15316-MBGCAGBC_01763	158.4417998503
UniClust90_4704-GADJEJEF_01161	158.4417998503
UniRef90_A0A0E2UB27	158.4417998503
UniRef90_A0A0F2IU74	158.4417998503
UniRef90_A0A3D3K7L4	158.4417998503
UniRef90_A0A3E2ZT40	158.4417998503
UniRef90_J9BRN5	158.4417998503
UniRef90_A0A173WU70	158.2760771916
UniRef90_J9G7T7	158.2290585338
UniClust90_1810-KBMJCDAD_01945	157.9083257768
UniClust90_27559-BCLDJMDO_02202	157.9083257768
UniClust90_2768-KMBBCDDD_02267	157.9083257768
UniClust90_41480-MHKAPKDN_01558	157.9083257768
UniRef90_A0A174DA60	157.9083257768
UniRef90_UNK102240-ALJHEMFE_00864	157.9083257768
UniRef90_A0A3E4I520	157.7780745093
UniRef90_I8WCD4	157.6568869572
UniClust90_14890-PJBKCIEF_00075	157.6184333938
UniClust90_41453-HHMIFEPM_03959	157.6040132954
UniClust90_40562-MNFIIJBE_02442	157.3918845948
UniRef90_UNK15252-KDLCKJJJ_01119	157.3784320661
UniClust90_1812-NFJNJFCL_02279	157.0488881670
UniClust90_15273-AOLCPMHB_00656	156.8520827950
UniClust90_41668-EHLLHFMN_01622	156.8520827950
UniClust90_4732-JFEEGMAH_02125	156.8520827950
UniRef90_A0A0D0RCY4	156.8520827950
UniRef90_A0A174MHI7	156.8520827950
UniRef90_A0A174VLD8	156.8520827950
UniRef90_A0A0N7J7X0	156.7250306460
UniRef90_A0A448BEI0	156.7211545122
UniRef90_Q8A0W0	156.6757390304
UniClust90_15158-LHALFEBN_00422	156.5296795582
UniRef90_UNK15052-EAAMOEPL_01082	156.5296795582
UniClust90_4044-NBAJOILH_00976	156.3292425190
UniClust90_4732-DIHGOPAH_03643	156.3292425190
UniClust90_5909-MLBLLOJG_00969	156.3292425190
UniClust90_78647-HGDKPCCM_01754	156.3292425190
UniClust90_9223-OFGKBNMO_00575	156.3292425190
UniRef90_A0A173TKN2	156.3292425190
UniRef90_A0A174LJI2	156.3292425190
UniRef90_A0A447Y0V1	156.3292425190
UniRef90_UPI00069740D0	156.3292425190
UniRef90_Q8A753	156.1573435539
UniRef90_A0A1I0LU06	156.0730161586
UniRef90_D4M504	156.0430123329
UniRef90_A6L1Q8	156.0234679301
UniClust90_15065-DNKFDENM_01587	155.8098762648
UniClust90_4704-DAHGIKEE_01280	155.8098762648
UniClust90_59894-OOMNFCNN_00648	155.8098762648
UniRef90_A0A1Q6S0W0	155.8098762648
UniRef90_X7ZY87	155.8098762648
UniClust90_2299-OJHDIAPI_02131	155.7192881290
UniRef90_Q89YT0	155.4169121876
UniClust90_51670-BEDGPDKL_00416	155.3295966003
UniClust90_37545-LNNGIFFI_01060	155.2939495222
UniClust90_59781-JNPONNLH_01692	155.2939495222
UniClust90_59850-FIJLBCIM_01068	155.2939495222
UniRef90_A0A358LZN4	155.2264850452
UniClust90_2085-IBPDOMLH_03181	155.0721312598
UniRef90_A0A3N0HY56	155.0410775332
UniClust90_105952-NLIDDOIN_01351	155.0379502015
UniClust90_21813-JIOPMMPL_02353	154.7814282366
UniRef90_S7VMW8	154.7814282366
UniRef90_A0A174LE92	154.7589155976
UniClust90_15446-LDFBBFAP_01152	154.2722788016
UniClust90_41694-CHKNFDAH_00748	154.2722788016
UniClust90_63330-BCNIHKKA_01447	154.2722788016
UniRef90_A0A1F4XYY9	154.2722788016
UniRef90_W4PGE2	154.2722788016
UniRef90_B0MWD3	154.2224202667
UniRef90_UNK35921-IJCJGLEG_00047	154.0952067710
UniClust90_15143-BMHGDNPB_01059	153.7664680515
UniClust90_15383-HANAJINP_01598	153.7664680515
UniClust90_5184-JOGCJLJE_00270	153.7664680515
UniRef90_A0A174T7Z7	153.7664680515
UniRef90_UNK15048-HFIABNKN_02033	153.7664680515
UniRef90_A0A0N7J703	153.5411266432
UniRef90_B0MWX8	153.5010412680
UniRef90_C7GBF8	153.4623873843
UniClust90_4995-DHJHFBOL_00581	153.3893838458
UniRef90_D4KJY8	153.3337650992
UniRef90_A0A380ZH76	153.3133169660
UniClust90_1005-BGPCIONA_01087	153.2639632539
UniClust90_2812-LHOFLNPC_03122	153.2639632539
UniRef90_UNK1845-CMOCOLII_00895	153.2639632539
UniClust90_1559-PGIJFDOP_00904	153.1397682704
UniRef90_Q89ZY4	153.0515262844
UniRef90_A0A067LRG6	153.0155693012
UniClust90_65123-KKMMINJN_00593	152.9882630914
UniRef90_A0A2X4PEJ8	152.9208279575
UniRef90_A0A174PF98	152.9154453796
UniClust90_3937-CCMLCHPF_00481	152.7917226274
UniRef90_UNK1813-KIFGELGP_02269	152.7864927405
UniClust90_2293-EBGKECJK_02316	152.7647321032
UniClust90_4718-KDNPCNLF_00870	152.7647321032
UniClust90_66070-JBNHAPCL_01750	152.7647321032
UniRef90_A0A2N5YQ14	152.7583911378
UniClust90_41652-HBLLOHKP_00358	152.6939098881
UniRef90_A0A0P0M3J9	152.5872390134
UniClust90_15107-IJAEOCCN_01548	152.2687427133
UniClust90_41409-OILOAGHL_02755	152.2687427133
UniClust90_4953-OMPAMGNG_01346	152.2687427133
UniRef90_A0A078PU71	152.2687427133
UniRef90_A0A330I6D6	152.2687427133
UniClust90_14238-EMGODIIB_00065	151.7759636107
UniClust90_4669-NFPAMDFE_01932	151.7759636107
UniClust90_6548-AOMDELPJ_00547	151.7759636107
UniRef90_A0A089QBC5	151.7759636107
UniRef90_C7H4Q2	151.7759636107
UniRef90_A0A173W7L5	151.6590106796
UniClust90_1857-AKFGIKLL_02966	151.6430307555
UniRef90_D4KTQ0	151.5501489683
UniClust90_35895-DBNPEBMA_01160	151.2863637281
UniClust90_3991-OIDAMDPF_01433	151.2863637281
UniRef90_A0A1B6J146	151.2863637281
UniRef90_A0A1C6L8L9	151.2332188905
UniClust90_15053-NDGLHIFL_01652	151.1763344238
UniRef90_D4M479	150.8258860481
UniRef90_R5Y2Q7	150.8248624892
UniClust90_4732-NBALLBED_01355	150.7999123977
UniClust90_5800-MJFDCGOH_01072	150.7999123977
UniClust90_88245-MJJALNEH_01924	150.7999123977
UniRef90_R9M5S3	150.7999123977
UniRef90_UNK35640-JMFPMADJ_01003	150.7999123977
UniRef90_UNK2313-JEIMFOMH_00973	150.7216700246
UniClust90_35616-HEAOLPDJ_01291	150.3165793452
UniClust90_36733-PBAKEDBO_01428	150.3165793452
UniClust90_4155-LJOHAJLD_01381	150.3165793452
UniRef90_W4P5P2	150.3165793452
UniRef90_D3I0G5	149.9945780942
UniClust90_40803-IOFIOFOI_01485	149.9195396359
UniRef90_A0A0K6BT91	149.8609342981
UniClust90_2285-ILMCNCJM_00325	149.8363346827
UniClust90_4158-DBPONOCI_05455	149.8363346827
UniRef90_R5EYW1	149.8363346827
UniClust90_13964-KFOFILLO_00522	149.7862885246
UniRef90_A0A396PU48	149.6879751310
UniClust90_15204-BJEKMALN_00871	149.4711710500
UniRef90_UNK63877-FEPKKKLB_01464	149.4277880305
UniRef90_A0A3B8TE14	149.3652085898
UniClust90_14180-PGHANJPF_00828	149.3591489035
UniClust90_1890-KDKMJJBK_02506	149.3591489035
UniClust90_4624-CEFHLILE_00171	149.3591489035
UniClust90_63218-DDIGLEND_02195	149.3591489035
UniClust90_106137-JCMGHDDL_00285	149.2890583920
UniRef90_Q8AA22	149.2339209427
UniRef90_A0A174B567	149.1800901022
UniRef90_A0A174HHX8	149.0582486318
UniClust90_28829-LEDHNNDH_00391	149.0149940631
UniClust90_40188-FPNKCPGN_00267	149.0078557390
UniClust90_35909-MKICOFBO_02012	149.0040954592
UniRef90_A0A174V9A7	148.8984984080
UniClust90_1848-LPBBCMOF_00469	148.8849928752
UniClust90_4550-PBJJDEMA_00268	148.8849928752
UniRef90_A0A381HD84	148.8849928752
UniRef90_A0A417AJH9	148.7286010760
UniRef90_C7GEN3	148.6388911090
UniRef90_A0A174PF81	148.5988773890
UniClust90_29321-IECKAIAG_01944	148.5470397146
UniClust90_15051-BIOCGFFC_01428	148.4138378345
UniClust90_15073-JLIDMGPA_00954	148.4138378345
UniRef90_A0A1C5ZSZ2	148.4138378345
UniRef90_UNK1688-GJKLKLFP_02228	148.4138378345
UniRef90_UNK1689-PEJBOCDF_00167	148.4138378345
UniRef90_A0A174CF54	148.3173688399
UniRef90_A0A3E4I7H4	148.3029627568
UniRef90_B0N001	148.2163671711
UniRef90_A0A174M7X2	147.9986598106
UniRef90_A0A174CS04	147.9888639049
UniClust90_63337-CNAHHIFE_01669	147.9456553807
UniRef90_A0A401LWP6	147.9456553807
UniRef90_A0A1R3SVF6	147.9033412661
UniClust90_2166-OEMKKENL_00687	147.7662398431
UniClust90_15084-OLCGAFGH_01441	147.7141354238
UniRef90_A0A174IMB5	147.5965437837
UniRef90_A0A417NHY9	147.5122839886
UniClust90_14270-HJFCIOOJ_00328	147.4804174707
UniClust90_17621-EJALFPHM_00084	147.4804174707
UniClust90_1810-LJICCOAC_02119	147.4804174707
UniClust90_4882-PMDKJGHF_00947	147.4804174707
UniRef90_A0A0M3CKA3	147.4804174707
UniRef90_A0A0P0FWN8	147.3137245668
UniClust90_2300-LNDNDAPF_02402	147.2440880321
UniRef90_F3PFA5	147.1925703648
UniRef90_A0A180F855	147.1064986861
UniRef90_U6RDD7	147.0694649706
UniRef90_A0A1H4DW21	147.0480171351
UniClust90_17348-PEDJEBGB_00168	147.0180964128
UniClust90_37124-JJJMCLOC_01084	147.0180964128
UniClust90_4768-CLCAGHOA_01658	147.0180964128
UniRef90_A0A377KF06	147.0180964128
UniRef90_E2SKG8	147.0180964128
UniRef90_A0A0P0M5L8	146.7995441906
UniRef90_C9KZ91	146.7894591256
UniRef90_A0A174ZP50	146.7555705109
UniRef90_A0A174GG33	146.6132271445
UniClust90_15125-PGPHPJIF_01708	146.5586648615
UniRef90_A0A2N8ISL6	146.5586648615
UniClust90_6073-MPIFDALB_01477	146.5433073524
UniClust90_1897-JBCMPKEG_02223	146.4807281118
UniRef90_A0A0P0GHQ9	146.4124521146
UniRef90_A0A173YR90	146.1706339714
UniClust90_1878-DLIFDGKC_02831	146.1020958121
UniClust90_1950-KFAJFOBL_00247	146.1020958121
UniClust90_27789-PFALEEGP_04646	146.1020958121
UniClust90_63183-AHDFNCIH_01076	146.1020958121
UniRef90_Q895M1	146.1020958121
UniRef90_D2IUU9	145.9316214487
UniClust90_40830-ELFMKEBA_02379	145.8277663647
UniClust90_35820-BJAAECPE_01111	145.6483625953
UniRef90_B0N026	145.4273877972
UniRef90_K1T6E3	145.4152223119
UniClust90_1914-EACLHPHL_00544	145.3228594640
UniClust90_41402-JJGIHCHI_03686	145.1974388721
UniClust90_43527-KJAFHHLF_02525	145.1974388721
UniClust90_4631-FGPCFHBK_01187	145.1974388721
UniRef90_A0A3P8KB65	145.1974388721
UniRef90_UNK103622-DBBHEDFM_04531	145.1974388721
UniClust90_2296-FKFFAIDH_01548	144.7492986287
UniClust90_27747-JOKGJFHC_00207	144.7492986287
UniClust90_5057-BAHNKLGB_00257	144.7492986287
UniClust90_5842-JCMAHDNI_00071	144.7492986287
UniClust90_59510-JEEDEJOL_01135	144.7492986287
UniRef90_K1SEB9	144.7492986287
UniClust90_1663-DNCOFCNO_00611	144.6762698032
UniRef90_UNK20101-ICHBOAMH_02529	144.6762698032
UniRef90_A0A139KHU1	144.4185164292
UniRef90_A0A2W0C729	144.3257785378
UniRef90_A0A174E137	144.3069901664
UniClust90_7517-BJGMJEJI_01233	144.3039161714
UniRef90_A0A0J1F9I2	144.3039161714
UniRef90_A0A3S4J3S3	144.3039161714
UniClust90_2310-IGILCILN_00237	144.2293674634
UniRef90_Q89ZK5	144.1755686735
UniClust90_42321-FIEGELHL_02034	143.8725568445
UniClust90_43259-PHBKEIOL_01047	143.8725568445
UniClust90_1857-DIHOOJOO_01407	143.8612661218
UniClust90_41485-DMCJBFEF_00917	143.8612661218
UniRef90_UNK104879-CGPFKPNC_02375	143.8612661218
UniRef90_A0A175A8K7	143.8583421587
UniRef90_A0A1C5UXC5	143.6682489045
UniClust90_1828-FAHBPBDB_00730	143.4667099067
UniClust90_37115-CFOILFNF_02045	143.4213234119
UniClust90_40051-GCIFPKIH_00161	143.4213234119
UniClust90_4539-EJAFMHMI_00580	143.4213234119
UniRef90_A0A330ML36	143.4213234119
UniRef90_D4VKF8	143.4213234119
UniRef90_A0A174TEV2	143.2372481854
UniRef90_A0A174NGH2	142.9915486821
UniClust90_15121-LCMFMKID_01337	142.9840632796
UniRef90_A0A174VA58	142.9840632796
UniRef90_E2NG05	142.9840632796
UniRef90_R6GRN7	142.9840632796
UniRef90_UNK15234-DGDLKEDF_01739	142.9840632796
UniClust90_3962-HGHMGEOL_00211	142.8991196237
UniClust90_71463-EHFIGCGD_00624	142.8759104114
UniRef90_Q8A327	142.7266610450
UniRef90_A0A174XQB0	142.6645465589
UniClust90_1430-CAEKMOCF_01096	142.5494612635
UniClust90_64468-PHIPGPJE_01812	142.5494612635
UniRef90_A0A1C5T3A8	142.5494612635
UniRef90_J9FSV4	142.5494612635
UniRef90_UNK40890-OHALAHAM_00714	142.5213895479
UniRef90_A0A0J1FZ64	142.5152004602
UniClust90_1824-DIJKBLMM_00843	142.3027124728
UniClust90_2307-HICAIMKD_00975	142.1505749386
UniClust90_15099-JENPCBPG_01170	142.1174931991
UniRef90_A0A136KGN5	142.1174931991
UniRef90_A0A3D0X6A8	142.1174931991
UniRef90_A0A0D3BCY2	141.8050342720
UniRef90_UNK84594-AHFEPGIF_01627	141.7482362853
UniRef90_B3CB01	141.7255359392
UniClust90_103521-OPFMNMPA_04703	141.6881352136
UniClust90_15233-EONDNPGK_02393	141.6881352136
UniRef90_A0A174ISL8	141.5029566447
UniRef90_A0A396AK71	141.3903894138
UniClust90_1962-BKCIKAJG_03669	141.2613637220
UniClust90_27789-PFALEEGP_04059	141.2613637220
UniClust90_4742-MEHKPAMO_02691	141.2613637220
UniClust90_64834-CBGNAJEB_00846	141.2613637220
UniClust90_78183-DKHEKEIF_01948	141.2613637220
UniRef90_A0A0P0FTF7	141.2613637220
UniRef90_A0A173XSN7	141.2613637220
UniRef90_A0A1Q6RMQ0	141.2613637220
UniRef90_K1U0E8	141.2613637220
UniRef90_R7G413	141.2613637220
UniClust90_7271-GADKJHAD_03309	141.2530401817
UniRef90_A0A0P0F2D9	141.2271925562
UniRef90_F9D4U7	141.1471924042
UniRef90_A0A174JAP6	141.0900269980
UniClust90_5036-BMBHFKMG_01000	141.0258850090
UniRef90_A9KLF1	141.0012769662
UniRef90_A0A174LT61	140.8987890257
UniRef90_A0A174V0A6	140.8400131454
UniClust90_40800-HOCNDPJH_01454	140.8371554225
UniClust90_79840-HLFBNNPI_01060	140.8371554225
UniClust90_1493-MIADGKKO_01297	140.6165111884
UniClust90_35694-HDHGJJFL_00771	140.5975539898
UniRef90_A0A0P0L6Z3	140.4372004255
UniRef90_A0A380Z7Y8	140.4233546055
UniClust90_37621-GOJKHEKI_01086	140.4154872925
UniClust90_4196-HJLKENIG_00255	140.4154872925
UniClust90_4778-FAKEBBJM_00995	140.4154872925
UniClust90_5058-BANONDMJ_01047	140.4154872925
UniRef90_C3QT25	140.4154872925
UniRef90_UNK15287-ADBKOHPM_01567	140.4154872925
UniRef90_A0A174QEA0	140.3502945726
UniRef90_A0A173U254	140.1666370249
UniRef90_A0A174FJR7	140.1040298408
UniClust90_17335-MEDFIDHD_03692	139.9963365842
UniRef90_UNK43504-CEPIMKPO_01718	139.9963365842
UniRef90_A0A173U8F2	139.9872998179
UniRef90_J9FN28	139.9200281779
UniRef90_A0A0E9FDW8	139.9198651935
UniRef90_A0A0P0M366	139.8853374500
UniClust90_19662-AHMLFGIH_01354	139.5796808205
UniClust90_37186-OKDJINEG_01041	139.5796808205
UniClust90_4758-MPLIDABB_03160	139.5796808205
UniRef90_UNK40332-IPMLHCPC_00904	139.5796808205
UniRef90_A0A1C6GUZ2	139.5688564580
UniRef90_A0A081UA68	139.3735124561
UniRef90_A0A0P0GC32	139.3058477069
UniRef90_A0A496NYW7	139.2648246393
UniClust90_15370-JMJMGJHJ_00834	139.1654977914
UniClust90_15408-PIHMNEEG_00946	139.1654977914
UniRef90_A0A174GVN6	139.1654977914
UniRef90_A0A108TF76	139.0564143123
UniClust90_103465-CGAEHEKG_04721	139.0328603778
UniRef90_A0A3D5X9V2	138.8565461165
UniRef90_Q8ABA7	138.7864983056
UniRef90_D4IP13	138.7727242791
UniClust90_14922-DFBJPDHG_00690	138.7537655494
UniClust90_69986-DNJIJCFO_00001	138.7537655494
UniRef90_UNK15156-FIKHPOIL_00614	138.7537655494
UniRef90_UNK4546-ENEKFLPM_00063	138.7537655494
UniRef90_A0A0P0LMD6	138.6557462696
UniRef90_E4MFL0	138.5613486457
UniRef90_F9ZCR2	138.5498689323
UniClust90_1928-FIIPHFKP_00121	138.4816094210
UniClust90_15091-BPNBKFJK_01320	138.3527156351
UniClust90_35738-MDBKNEFK_01808	138.3444624062
UniRef90_A0A0P0M3V4	138.3444624062
UniRef90_D1Q0F2	138.2584334340
UniRef90_A0A173XZE9	138.2485948045
UniClust90_37067-BAEFCKIM_01300	137.9375669285
UniRef90_F9EK11	137.9375669285
UniRef90_S7TB10	137.9375669285
UniClust90_40282-DBKFGACK_00288	137.5330579346
UniClust90_41609-IHDOLCPC_00383	137.5330579346
UniClust90_4316-LOMJCDJJ_00205	137.5330579346
UniClust90_43494-LGAMOHKI_01088	137.5330579346
UniRef90_A0A0U1CS73	137.5330579346
UniRef90_A0A174XLN5	137.5330579346
UniRef90_K1UPJ0	137.5330579346
UniRef90_A0A1C5PLC8	137.5126732130
UniRef90_S0F5T7	137.4713314712
UniRef90_A0A330FUW0	137.4106387320
UniRef90_R6HN72	137.3328694048
UniClust90_21798-KNEOIGLJ_01555	137.1452781378
UniClust90_27789-PFALEEGP_01526	137.1309144903
UniClust90_37478-BDINJDGJ_01958	137.1309144903
UniRef90_A0A060BP95	137.1309144903
UniRef90_A0A1C6GQ96	137.1309144903
UniRef90_A0A447M964	137.1309144903
UniRef90_Q7P4I6	137.1309144903
UniClust90_1813-HLMLIPBN_05307	137.0010729269
UniRef90_A0A174JUR1	136.9678631024
UniClust90_15102-LCLGJEFC_00228	136.8474343057
UniClust90_3156-MOHGGDKK_02358	136.7311159058
UniClust90_4921-LONCGAIE_00788	136.7311159058
UniClust90_7121-DDLBKPIB_00172	136.7311159058
UniRef90_UNK15447-DBGAGNPK_00657	136.7311159058
UniRef90_UNK1945-BNPEHFAN_02521	136.7311159058
UniClust90_40471-BPJGBOPI_01693	136.5332466736
UniRef90_A0A173X8N9	136.4646246907
UniRef90_U6RA91	136.3336417317
UniRef90_G1WAK2	136.2534238253
UniRef90_A0A1V5N0J8	136.2364302477
UniClust90_1878-PJAOOBFH_00512	136.1952575930
UniClust90_1891-JEKAAFLH_01150	136.1469638313
UniClust90_1341-KNOPHBLH_01512	136.0689107510
UniClust90_2570-FLDGCBEL_03903	135.9384717556
UniRef90_UNK9262-LEPDLGFK_00908	135.9384717556
UniClust90_35640-IOGNIHDF_01351	135.8937610887
UniRef90_A0A0F0CAZ4	135.6470694352
UniClust90_5119-ALDIGLNC_02311	135.6436652943
UniRef90_A0A413UYC5	135.5455859991
UniRef90_UNK15323-LELEFNNA_00090	135.5455859991
UniRef90_A0A174N140	135.4674930422
UniRef90_A0A174ABL1	135.3226165106
UniRef90_Q8A6K1	135.3210025597
UniRef90_UNK15323-HODODCHL_00476	135.1872200637
UniClust90_1792-CHBPJMOP_01228	135.1549647138
UniClust90_2329-HEDKPCPK_04745	135.1549647138
UniRef90_A0A2A7SKX2	135.1549647138
UniRef90_K1TU43	135.1549647138
UniRef90_W4UP25	135.1549647138
UniRef90_A6KZJ8	134.8239539057
UniClust90_14123-HGAMBOIF_00218	134.7665883784
UniClust90_1964-CDPBDJBB_00800	134.7665883784
UniClust90_70509-MMFPEIMP_00250	134.7665883784
UniRef90_A0A1C6CZ49	134.7665883784
UniRef90_A0A2N8IDW5	134.7665883784
UniRef90_A0A351F6W0	134.7665883784
UniRef90_A0A3D2YH54	134.7665883784
UniClust90_1933-EJAAGGAJ_00587	134.4903118812
UniRef90_A0A0P0ES06	134.4773896909
UniClust90_4557-POOAOKCC_00548	134.4768368616
UniClust90_41531-EHCPFCII_01165	134.3804376954
UniRef90_A0A0A1SLM3	134.3804376954
UniRef90_A0A377LV77	134.3804376954
UniRef90_K1UFJ9	134.3804376954
UniRef90_T1AXZ2	134.3804376954
UniClust90_37526-HJPAELPP_00432	134.3089409356
UniRef90_A0A174CQK8	134.3061673714
UniClust90_2307-JCFFMCPN_02146	134.2531918513
UniClust90_1818-JMNFCAJJ_00128	134.1803099105
UniClust90_4803-CANAFCCN_00386	134.0949482325
UniRef90_A0A0P0FJD9	134.0454880542
UniClust90_2290-MJDLJIGN_00734	133.9972228263
UniClust90_38957-BIDPBMIB_01552	133.9964935877
UniRef90_R6FMF8	133.6931402069
UniRef90_A0A1V6C367	133.6147371957
UniRef90_A0A377ZV04	133.6147371957
UniClust90_7995-LABPAHCL_00527	133.4634800930
UniRef90_E2NFW8	133.4032291510
UniClust90_15048-HPONOCOE_01755	133.3226929935
UniClust90_1690-EOBALJBD_01228	133.2351498741
UniClust90_59559-CLDHLJGE_01807	133.2351498741
UniRef90_A0A0H8U738	133.2351498741
UniRef90_A0A448ZPU3	133.2351498741
UniRef90_UNK15179-FIBMNHKD_00872	133.2351498741
UniRef90_UNK1685-JPLPIODK_01161	133.2351498741
UniRef90_R6DYV2	133.2324635624
UniRef90_A0A174HLL0	133.1255775448
UniRef90_W2D3I3	133.0232960490
UniRef90_A0A173U3Y9	133.0114231532
UniRef90_UNK35727-HJGBHLMC_01106	132.9099773825
UniClust90_11038-BGJCCBBH_01563	132.8577131889
UniClust90_41439-AOBEBOIO_02957	132.8577131889
UniClust90_21589-IIBNFJLH_01423	132.7080270891
UniRef90_A0A174MHV6	132.6614790689
UniClust90_13459-EFCIJHPF_02466	132.4824089144
UniClust90_14372-NKOAPOKF_01126	132.4824089144
UniClust90_59815-KHCEJIKF_00052	132.4824089144
UniRef90_A0A174LDF9	132.4824089144
UniRef90_A0A414EY78	132.4740314011
UniRef90_A0A1C6HUI0	132.4736999982
UniClust90_14906-OEIPNCDM_01799	132.1092190301
UniClust90_1937-MGBBKHOJ_02009	132.1092190301
UniRef90_A0A173U4H5	132.1092190301
UniRef90_A0A377ZRA8	132.1092190301
UniClust90_37532-DLPPBMHN_00130	132.0742553168
UniRef90_UNK40209-ALBAKDOJ_01054	131.9152736090
UniClust90_4809-GHFHIIDL_01427	131.7848363964
UniRef90_A0A0P0M464	131.7770899672
UniRef90_A0A0M4C2N6	131.7435952907
UniRef90_A0A380ERM4	131.7381257182
UniRef90_A0A0P0GEQ6	131.7163158020
UniRef90_A0A1V6BJP3	131.7122569816
UniRef90_A0A174L113	131.5626763354
UniRef90_A0A108T4Q6	131.5602943090
UniRef90_C6ILA1	131.4798308921
UniRef90_Q8A1A7	131.3975803693
UniClust90_14149-GFKMJKBJ_00484	131.3691113605
UniClust90_33580-MLKAKENH_00815	131.3691113605
UniClust90_49154-EBGIGDMM_00873	131.3691113605
UniClust90_8831-EDINFJHH_00933	131.3691113605
UniRef90_D1PTQ6	131.3691113605
UniClust90_38863-NFMAAHDF_03209	131.3591040488
UniRef90_A0A174I7X5	131.2998445130
UniClust90_20770-BLPEOPNH_01878	131.2249245597
UniClust90_6631-BPJNKMIF_00456	131.2018034252
UniRef90_F9ZCL1	131.1346722566
UniClust90_35682-JGOAKCCG_01824	131.0770779376
UniRef90_A0A2W5CAB6	131.0486326219
UniRef90_Q8A0X7	131.0185148932
UniClust90_1927-NFMEIHPI_01184	131.0021585355
UniClust90_37072-NFHAODGE_00340	131.0021585355
UniRef90_A6LGB9	131.0021585355
UniRef90_J9FV23	131.0021585355
UniRef90_T2I096	131.0021585355
UniRef90_UNK4948-FJKMMAFF_01005	131.0021585355
UniRef90_F0R666	130.8569685095
UniRef90_Q8A1A0	130.7191770767
UniClust90_103498-OOEAOAOM_02309	130.6372500159
UniClust90_40209-ILKNFBLI_01000	130.6372500159
UniRef90_A0A0S2W1D2	130.6372500159
UniRef90_A0A399T302	130.6372500159
UniRef90_A0A139K410	130.5335568338
UniRef90_A0A143XE03	130.4178676937
UniRef90_A0A405PQZ7	130.3695344813
UniRef90_A0A173UJT8	130.3572569094
UniRef90_A0A0P0FW14	130.3314366329
UniClust90_1810-GLAPBGCB_02963	130.2743687658
UniClust90_1962-LHADBNGP_00197	130.2743687658
UniClust90_33553-NOBPMHLA_00841	130.2743687658
UniClust90_37078-HKKPBMOG_00211	130.2743687658
UniRef90_A0A090X4E4	130.2743687658
UniRef90_A0A108T5G5	130.2743687658
UniRef90_A0A1C6KUL2	130.2743687658
UniRef90_A0A2S6QU78	130.2743687658
UniRef90_UNK14802-AHHLFMLA_01481	130.2743687658
UniClust90_41678-MBPLCFML_02306	130.1828153279
UniClust90_40817-NPCANBOA_00446	129.9134979382
UniRef90_A0A0H5QJA8	129.9134979382
UniRef90_K1UCX4	129.9134979382
UniClust90_1937-MGBBKHOJ_03309	129.8456378721
UniClust90_27789-PFALEEGP_01638	129.7340594052
UniRef90_A6L012	129.7224549748
UniClust90_9224-FCNLPGFO_00472	129.6909135875
UniClust90_1941-KEEHBNHL_00671	129.6015656072
UniRef90_A0A0N7I9Y0	129.5556095141
UniClust90_2085-IBPDOMLH_00036	129.5546208721
UniRef90_A0A174EZC6	129.5546208721
UniRef90_A0A0P0FXD7	129.4943373322
UniClust90_42316-AGGIIKNC_01293	129.4712300164
UniClust90_1920-OAPBBNHD_01473	129.3158998703
UniRef90_A0A139KE90	129.2541079400
UniRef90_A0A127SPC3	129.1977210901
UniRef90_A0A161KV91	129.1977210901
UniRef90_A0A2V5PX72	129.1977210901
UniRef90_A0A356UEZ7	129.1977210901
UniRef90_A0A3D3UCK1	129.1977210901
UniRef90_A0A406G1H4	129.1977210901
UniRef90_K1T5U1	129.1977210901
UniRef90_D4M4H5	129.0547789306
UniClust90_21837-JIIKHJGN_05590	128.8427822959
