# Pathway	ERR13731454_genefamilies_uniref90_kegg_orthologs_Abundance
ko00330|g__Alistipes.s__Alistipes_finegoldii	0.5686311111
ko00270	10.4753924242
ko00270|unclassified	5.3513300000
ko00270|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.5381875758
ko00270|g__Bacteroides.s__Bacteroides_massiliensis	1.3057212121
ko00270|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.9274330303
ko00270|g__Alistipes.s__Alistipes_finegoldii	0.5346163636
ko00040	10.2169658077
ko00040|unclassified	5.0379496538
ko00040|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	4.9616915385
ko00040|g__Bacteroides.s__Bacteroides_massiliensis	0.2173246154
ko00340	9.7301457895
ko00340|unclassified	6.4274663158
ko00340|g__Bacteroides.s__Bacteroides_massiliensis	1.4640473684
ko00340|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.1504131579
ko00340|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.6882210526
ko00750	9.5171800000
ko00750|g__Bacteroides.s__Bacteroides_massiliensis	3.6724125000
ko00750|unclassified	3.5376550000
ko00750|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2.3071125000
ko03030	9.4688468077
ko03030|unclassified	4.0877348846
ko03030|g__Bacteroides.s__Bacteroides_massiliensis	1.7682803846
ko03030|g__Alistipes.s__Alistipes_finegoldii	1.2683276923
ko00230	9.4141021765
ko00230|unclassified	3.2278357899
ko00230|g__Bacteroides.s__Bacteroides_massiliensis	1.9019690756
ko00230|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.8694221008
ko00230|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.3484021849
ko00230|g__Alistipes.s__Alistipes_finegoldii	0.6478114286
ko00230|g__Roseburia.s__Roseburia_faecis	0.2222158824
ko00230|g__Alistipes.s__Alistipes_putredinis	0.1964446218
ko02030	9.1917899231
ko02030|unclassified	6.7549360769
ko00010	9.1213882250
ko00010|unclassified	3.2436397250
ko00010|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.7040170000
ko00010|g__Roseburia.s__Roseburia_faecis	0.8944865000
ko00010|g__Alistipes.s__Alistipes_finegoldii	0.6233442500
ko00740	8.7376950000
ko00740|unclassified	4.0126533333
ko00740|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3.4258833333
ko00260	8.5068210882
ko00260|unclassified	4.1624849118
ko00260|g__Roseburia.s__Roseburia_faecis	0.6198664706
ko00260|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.5963948529
ko00260|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.4011926471
ko00260|g__Alistipes.s__Alistipes_finegoldii	0.3831208824
ko03070	8.1498070270
ko03070|unclassified	3.5488791892
ko03070|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.3415805405
ko02040	7.2040568095
ko02040|unclassified	4.1927163333
ko02040|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3.0113404762
ko00051	7.0532066667
ko00051|unclassified	4.5117187879
ko00051|g__Bacteroides.s__Bacteroides_massiliensis	1.5054481818
ko00920	6.9195650000
ko00920|unclassified	3.6955525000
ko00910	6.3610569000
ko00910|unclassified	2.7430117000
ko00910|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.9351060000
ko00910|g__Alistipes.s__Alistipes_finegoldii	0.7170138000
ko00910|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.4630308000
ko00760	6.3207600000
ko00760|unclassified	3.8813500000
ko00760|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.4434883333
ko00760|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.9959216667
ko00630	6.2888418182
ko00630|unclassified	2.3862963636
ko00473	6.2397300000
ko00473|unclassified	3.4649233333
ko03410	6.2014821429
ko03410|unclassified	2.9688569048
ko03410|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.2211409524
ko03410|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.1573247619
ko03410|g__Bacteroides.s__Bacteroides_massiliensis	0.5295380952
ko03410|g__Alistipes.s__Alistipes_finegoldii	0.3246204762
ko00540	6.1423393333
ko00540|unclassified	3.9732260000
ko00540|g__Bacteroides.s__Bacteroides_massiliensis	1.7622720000
ko00540|g__Alistipes.s__Alistipes_finegoldii	0.4068386667
ko00790	5.7669683333
ko00790|unclassified	3.2206766667
ko00790|g__Bacteroides.s__Bacteroides_massiliensis	1.4834583333
ko00790|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.0628333333
ko00860	5.7610490943
ko00860|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.8966501887
ko00860|unclassified	1.8739315472
ko00860|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.5473541509
ko00860|g__Bacteroides.s__Bacteroides_massiliensis	0.4431132075
ko00650	5.6628885429
ko00650|unclassified	2.6395534000
ko00121	5.5310300000
ko00121|unclassified	5.5310300000
ko02010	5.3831517975
ko02010|unclassified	3.2663456626
ko02010|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.8279441718
ko02010|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.7145141718
ko02010|g__Bacteroides.s__Bacteroides_massiliensis	0.2228324540
ko02010|g__Roseburia.s__Roseburia_faecis	0.1535926380
ko02010|g__Alistipes.s__Alistipes_finegoldii	0.1184106135
ko02010|g__Alistipes.s__Alistipes_putredinis	0.0795122699
ko00190	5.3512040680
ko00190|unclassified	2.3615816408
ko00190|g__Bacteroides.s__Bacteroides_massiliensis	1.2732045631
ko00190|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.4266786408
ko00190|g__Alistipes.s__Alistipes_finegoldii	0.3959621359
ko00190|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.3244320388
ko00190|g__Alistipes.s__Alistipes_putredinis	0.3049291262
ko00190|g__Roseburia.s__Roseburia_faecis	0.2644166990
ko00564	5.3077718500
ko00564|unclassified	3.5978421000
ko00564|g__Bacteroides.s__Bacteroides_massiliensis	0.4978545000
ko00564|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.4676502500
ko00564|g__Alistipes.s__Alistipes_finegoldii	0.3950825000
ko00564|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.3493425000
ko03018	5.1101223421
ko03018|unclassified	2.1846676053
ko03018|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.0828389474
ko03018|g__Bacteroides.s__Bacteroides_massiliensis	0.9119531579
ko03018|g__Roseburia.s__Roseburia_faecis	0.2999705263
ko03420	5.0280285417
ko03420|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.8550791667
ko03420|unclassified	1.2588039583
ko03420|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.0837300000
ko03420|g__Bacteroides.s__Bacteroides_massiliensis	0.4568833333
ko03420|g__Alistipes.s__Alistipes_finegoldii	0.3735320833
ko00680	4.6972159677
ko00680|unclassified	1.6198002688
ko00680|g__Bacteroides.s__Bacteroides_massiliensis	1.3055824731
ko00680|g__Alistipes.s__Alistipes_finegoldii	0.8874355914
ko02020	4.0903923851
ko02020|unclassified	1.8772653043
ko02020|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.8329688199
ko02020|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.7291621739
ko02020|g__Bacteroides.s__Bacteroides_massiliensis	0.3913344099
ko02020|g__Roseburia.s__Roseburia_faecis	0.2214142857
ko02020|g__Alistipes.s__Alistipes_finegoldii	0.0382483230
ko00480	3.9254953158
ko00480|unclassified	1.8107742632
ko02060	3.8230905263
ko02060|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.5632000000
ko02060|unclassified	1.2814168421
ko00130	3.1134935000
ko00130|unclassified	1.7121340000
ko00130|g__Bacteroides.s__Bacteroides_massiliensis	0.7823345000
ko00130|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.6190250000
ko00440	2.7922342857
ko00440|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.5983221429
ko00440|unclassified	0.7139300000
ko00440|g__Bacteroides.s__Bacteroides_massiliensis	0.4799821429
ko00561	2.7240526250
ko00561|unclassified	1.7580054375
ko00561|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.7732562500
ko01040	2.6896406667
ko01040|unclassified	1.1685326667
ko04146	2.3352534286
ko04146|unclassified	1.0623637143
ko04146|g__Bacteroides.s__Bacteroides_massiliensis	0.6704411429
ko04626	2.2687758286
ko04626|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.9289400000
ko04626|unclassified	0.7925746857
ko04626|g__Roseburia.s__Roseburia_faecis	0.3921228571
ko00053	1.4839594444
ko00053|unclassified	1.4839594444
ko05120	1.4830364286
ko05120|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.8077285714
ko05120|unclassified	0.6753078571
ko00360	1.1643126923
ko00360|unclassified	0.6334473077
ko00360|g__Bacteroides.s__Bacteroides_massiliensis	0.5308653846
ko00310	1.1561842593
ko00310|unclassified	1.1561842593
ko00362	0.9336134211
ko00362|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.6355736842
ko00362|unclassified	0.2980397368
ko00140	0.9228764444
ko00140|unclassified	0.9228764444
ko00633	0.9198745455
ko00633|unclassified	0.9198745455
ko03013	0.8244093939
ko03013|unclassified	0.4345760606
ko03013|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.1994484848
ko03013|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.1903848485
ko00830	0.7744055556
ko00830|unclassified	0.7744055556
ko00908	0.6265425000
ko00908|unclassified	0.6265425000
ko00120	0.6145588889
ko00120|unclassified	0.6145588889
ko00361	0.5643040000
ko00361|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5643040000
ko03008	0.5413926829
ko03008|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.5413926829
ko01053	0.3089943750
ko01053|unclassified	0.3089943750
ko04210	0.2862270968
ko04210|unclassified	0.2862270968
ko00510	0.1799963636
ko00510|g__Bacteroides.s__Bacteroides_massiliensis	0.1799963636
