# Gene Family	ERR13731435_merged_Abundance-RPKs
UniRef90_A0A1Q6S885|unclassified	455.977
UniRef90_E2ZI05	454.857
UniRef90_E2ZI05|unclassified	454.857
UniRef90_A0A0K9CMN9	436.665
UniRef90_A0A0K9CMN9|unclassified	436.665
UniRef90_U6R8D1	433.602
UniRef90_U6R8D1|unclassified	433.602
UniRef90_A0A078PSF7	432.591
UniRef90_A0A078PSF7|unclassified	432.591
UniRef90_UPI000E519691	431.022
UniRef90_UPI000E519691|unclassified	431.022
UniRef90_A0A381DA15	426.951
UniRef90_A0A381DA15|unclassified	426.951
UniRef90_B3JHP2	425.16
UniRef90_B3JHP2|unclassified	425.16
UniRef90_A0A174PSU1	417.976
UniRef90_A0A174PSU1|unclassified	417.976
UniRef90_A5Z7E3	417.976
UniRef90_A5Z7E3|unclassified	417.976
UniRef90_A5ZYU0	416.427
UniRef90_A5ZYU0|unclassified	416.427
UniRef90_E5X3Y4	414.245
UniRef90_E5X3Y4|unclassified	414.245
UniRef90_A0A1C5SJL7	410.579
UniRef90_A0A1C5SJL7|unclassified	410.579
UniRef90_A0A1Q6QUE5	406.985
UniRef90_A0A1Q6QUE5|unclassified	406.985
UniRef90_I8VBZ9	406.985
UniRef90_I8VBZ9|unclassified	406.985
UniRef90_B5CTR1	404.848
UniRef90_B5CTR1|unclassified	404.848
UniRef90_J9D6D1	401.692
UniRef90_J9D6D1|unclassified	401.692
UniRef90_A0A174RA69	399.96
UniRef90_A0A174RA69|unclassified	399.96
UniRef90_C7HAD3	396.542
UniRef90_C7HAD3|unclassified	396.542
UniRef90_A0A017P6X3	393.183
UniRef90_A0A017P6X3|unclassified	393.183
UniRef90_A0A174VAI6	389.877
UniRef90_A0A174VAI6|unclassified	389.877
UniRef90_K1U9T1	380.29
UniRef90_K1U9T1|unclassified	380.29
UniRef90_B3JKN9	375.352
UniRef90_B3JKN9|unclassified	375.352
UniRef90_B3JF37	374.156
UniRef90_B3JF37|unclassified	374.156
UniRef90_B3JN88	371.163
UniRef90_B3JN88|unclassified	371.163
UniRef90_A0A016BL47	368.217
UniRef90_A0A016BL47|unclassified	368.217
UniRef90_UPI0009325981	365.32
UniRef90_UPI0009325981|unclassified	365.32
UniRef90_K1TEX2	365.318
UniRef90_K1TEX2|unclassified	365.318
UniRef90_A7V715	364.602
UniRef90_A7V715|unclassified	364.602
UniRef90_A0A174PTP8	362.464
UniRef90_A0A174PTP8|unclassified	362.464
UniRef90_A0A3E4WFF3	360.354
UniRef90_A0A3E4WFF3|unclassified	360.354
UniRef90_R6MTA6	359.654
UniRef90_R6MTA6|unclassified	359.654
UniRef90_A0A140JXE3	354.163
UniRef90_A0A140JXE3|unclassified	354.163
UniRef90_R5VHF8	354.163
UniRef90_R5VHF8|unclassified	354.163
UniRef90_A0A174DZ91	351.48
UniRef90_A0A174DZ91|unclassified	351.48
UniRef90_A0A3E4VX84	348.838
UniRef90_A0A3E4VX84|unclassified	348.838
UniRef90_A0A3E5EXI6	347.531
UniRef90_A0A3E5EXI6|unclassified	347.531
UniRef90_A0A069SE10	343.67
UniRef90_A0A069SE10|unclassified	343.67
UniRef90_A0A2A6Z7Y3	343.67
UniRef90_A0A2A6Z7Y3|unclassified	343.67
UniRef90_A0A081TLD1	341.143
UniRef90_A0A081TLD1|unclassified	341.143
UniRef90_B5CXH8	338.656
UniRef90_B5CXH8|unclassified	338.656
UniRef90_A0A3D3EG65	338.652
UniRef90_A0A3D3EG65|unclassified	338.652
UniRef90_D4L3Z6	338.19
UniRef90_D4L3Z6|unclassified	338.19
UniRef90_A0A396F8B3	336.198
UniRef90_A0A396F8B3|unclassified	336.198
UniRef90_E2ZMM7	336.198
UniRef90_E2ZMM7|unclassified	336.198
UniRef90_G6ENR3	336.198
UniRef90_G6ENR3|unclassified	336.198
UniRef90_A0A3E4WFE8	335.6
UniRef90_A0A3E4WFE8|unclassified	335.6
UniRef90_I8VC25	333.78
UniRef90_I8VC25|unclassified	333.78
UniRef90_B3JL28	332.588
UniRef90_B3JL28|unclassified	332.588
UniRef90_B3JJF0	332.133
UniRef90_B3JJF0|unclassified	332.133
UniRef90_A0A395UNU3	331.396
UniRef90_A0A395UNU3|unclassified	331.396
UniRef90_W4PSG0	331.396
UniRef90_W4PSG0|unclassified	331.396
UniRef90_B3JFS4	329.045
UniRef90_B3JFS4|unclassified	329.045
UniRef90_A0A174UQL5	324.443
UniRef90_A0A174UQL5|unclassified	324.443
UniRef90_A0A3E4HP53	324.443
UniRef90_A0A3E4HP53|unclassified	324.443
UniRef90_A0A3E5DZE2	324.443
UniRef90_A0A3E5DZE2|unclassified	324.443
UniRef90_A0A395X6W3	322.19
UniRef90_A0A395X6W3|unclassified	322.19
UniRef90_U6RFJ8	322.19
UniRef90_U6RFJ8|unclassified	322.19
UniRef90_A0A395ULV0	320.118
UniRef90_A0A395ULV0|unclassified	320.118
UniRef90_A0A078SS40	317.777
UniRef90_A0A078SS40|unclassified	317.777
UniRef90_A0A329U2G8	317.777
UniRef90_A0A329U2G8|unclassified	317.777
UniRef90_S0F9B1	316.153
UniRef90_S0F9B1|unclassified	316.153
UniRef90_R6CAL8	315.854
UniRef90_R6CAL8|unclassified	315.854
UniRef90_A5ZYV6	315.615
UniRef90_A5ZYV6|unclassified	315.615
UniRef90_K5Z4K3	312.69
UniRef90_K5Z4K3|unclassified	312.69
UniRef90_S0F7E8	310.341
UniRef90_S0F7E8|unclassified	310.341
UniRef90_E2ZJI4	309.304
UniRef90_E2ZJI4|unclassified	309.304
UniRef90_A0A3E4RS94	309.303
UniRef90_A0A3E4RS94|unclassified	309.303
UniRef90_D4KT51	309.303
UniRef90_D4KT51|unclassified	309.303
UniRef90_S0F849	309.303
UniRef90_S0F849|unclassified	309.303
UniRef90_A0A3E4XWM9	307.989
UniRef90_A0A3E4XWM9|unclassified	307.989
UniRef90_R6Q074	305.797
UniRef90_R6Q074|unclassified	305.797
UniRef90_A8S9W7	305.233
UniRef90_A8S9W7|unclassified	305.233
UniRef90_B7BHI4	305.233
UniRef90_B7BHI4|unclassified	305.233
UniRef90_E2ZNK8	305.233
UniRef90_E2ZNK8|unclassified	305.233
UniRef90_U2ISN9	305.233
UniRef90_U2ISN9|unclassified	305.233
UniRef90_A0A176U4C6	303.238
UniRef90_A0A176U4C6|unclassified	303.238
UniRef90_A0A1Y4SVW6	303.238
UniRef90_A0A1Y4SVW6|unclassified	303.238
UniRef90_A0A3E2W7G5	299.325
UniRef90_A0A3E2W7G5|unclassified	299.325
UniRef90_D4KVZ9	299.325
UniRef90_D4KVZ9|unclassified	299.325
UniRef90_K1V4B0	299.325
UniRef90_K1V4B0|unclassified	299.325
UniRef90_A0A3E4VW77	298.709
UniRef90_A0A3E4VW77|unclassified	298.709
UniRef90_A0A2A7A8B5	297.406
UniRef90_A0A2A7A8B5|unclassified	297.406
UniRef90_B3JFL8	297.406
UniRef90_B3JFL8|unclassified	297.406
UniRef90_R5V8Y3	297.406
UniRef90_R5V8Y3|unclassified	297.406
UniRef90_A0A395UGL2	294.748
UniRef90_A0A395UGL2|unclassified	294.748
UniRef90_D1KAJ3	291.795
UniRef90_D1KAJ3|unclassified	291.795
UniRef90_E4M7N5	291.795
UniRef90_E4M7N5|unclassified	291.795
UniRef90_B3C694	291.343
UniRef90_B3C694|unclassified	291.343
UniRef90_B3JJZ4	290.095
UniRef90_B3JJZ4|unclassified	290.095
UniRef90_W1I934	289.971
UniRef90_W1I934|unclassified	289.971
UniRef90_A0A3E4FSP3	288.17
UniRef90_A0A3E4FSP3|unclassified	288.17
UniRef90_UPI000E440D98	285.277
UniRef90_UPI000E440D98|unclassified	285.277
UniRef90_W1I3N9	284.699
UniRef90_W1I3N9|unclassified	284.699
UniRef90_E4VPQ1	284.634
UniRef90_E4VPQ1|unclassified	284.634
UniRef90_R6C1T7	284.493
UniRef90_R6C1T7|unclassified	284.493
UniRef90_A0A078QT76	283.284
UniRef90_A0A078QT76|unclassified	283.284
UniRef90_A0A3E4VW93	282.899
UniRef90_A0A3E4VW93|unclassified	282.899
UniRef90_R6EFM4	282.899
UniRef90_R6EFM4|unclassified	282.899
UniRef90_S0GR13	282.899
UniRef90_S0GR13|unclassified	282.899
UniRef90_C6IUJ6	282.684
UniRef90_C6IUJ6|unclassified	282.684
UniRef90_A0A1C6A3P1	282.368
UniRef90_A0A1C6A3P1|unclassified	282.368
UniRef90_A5ZLI4	281.65
UniRef90_A5ZLI4|unclassified	281.65
UniRef90_A0A083XWZ7	281.184
UniRef90_A0A083XWZ7|unclassified	281.184
UniRef90_A0A1C7GVV7	281.184
UniRef90_A0A1C7GVV7|unclassified	281.184
UniRef90_A0A396BXT9	281.184
UniRef90_A0A396BXT9|unclassified	281.184
UniRef90_A0A373CSS3	277.817
UniRef90_A0A373CSS3|unclassified	277.817
UniRef90_B3JK56	276.949
UniRef90_B3JK56|unclassified	276.949
UniRef90_A0A0P6IRW3	276.163
UniRef90_A0A0P6IRW3|unclassified	276.163
UniRef90_A6LEG9	276.163
UniRef90_A6LEG9|unclassified	276.163
UniRef90_B3C522	276.163
UniRef90_B3C522|unclassified	276.163
UniRef90_E1W554	276.163
UniRef90_E1W554|unclassified	276.163
UniRef90_J9BX58	274.529
UniRef90_J9BX58|unclassified	274.529
UniRef90_R6NRB6	273.643
UniRef90_R6NRB6|unclassified	273.643
UniRef90_A0A3E5EYW0	273.317
UniRef90_A0A3E5EYW0|unclassified	273.317
UniRef90_C4ZG71	272.914
UniRef90_C4ZG71|unclassified	272.914
UniRef90_A0A1L1WQV4	272.337
UniRef90_A0A1L1WQV4|unclassified	272.337
UniRef90_J9GDQ8	271.761
UniRef90_J9GDQ8|unclassified	271.761
UniRef90_I9FS80	271.318
UniRef90_I9FS80|unclassified	271.318
UniRef90_Q64WN2	271.318
UniRef90_Q64WN2|unclassified	271.318
UniRef90_B3JKX6	270.244
UniRef90_B3JKX6|unclassified	270.244
UniRef90_C6IUI9	268.527
UniRef90_C6IUI9|unclassified	268.527
UniRef90_K1RXE5	268.181
UniRef90_K1RXE5|unclassified	268.181
UniRef90_A0A134BF06	266.763
UniRef90_A0A134BF06|unclassified	266.763
UniRef90_A0A016BPP0	266.64
UniRef90_A0A016BPP0|unclassified	266.64
UniRef90_U6RA40	266.64
UniRef90_U6RA40|unclassified	266.64
UniRef90_C6IUJ3	266.003
UniRef90_C6IUJ3|unclassified	266.003
UniRef90_A0A3E5BEY1	265.285
UniRef90_A0A3E5BEY1|unclassified	265.285
UniRef90_A0A081TKZ8	265.221
UniRef90_A0A081TKZ8|unclassified	265.221
UniRef90_B3JJV3	265.117
UniRef90_B3JJV3|unclassified	265.117
UniRef90_UPI0009D6914A	265.117
UniRef90_UPI0009D6914A|unclassified	265.117
UniRef90_K1TM97	263.61
UniRef90_K1TM97|unclassified	263.61
UniRef90_A0A1H7RIC2	263.07
UniRef90_A0A1H7RIC2|unclassified	263.07
UniRef90_UPI000E5CA6B7	262.492
UniRef90_UPI000E5CA6B7|unclassified	262.492
UniRef90_A0A3B9CGI1	262.121
UniRef90_A0A3B9CGI1|unclassified	262.121
UniRef90_A0A2A6Z937	260.283
UniRef90_A0A2A6Z937|unclassified	260.283
UniRef90_R6CI20	259.918
UniRef90_R6CI20|unclassified	259.918
UniRef90_K1UA80	259.192
UniRef90_K1UA80|unclassified	259.192
UniRef90_R6C458	258.111
UniRef90_R6C458|unclassified	258.111
UniRef90_A0A174ZXJ1	257.752
UniRef90_A0A174ZXJ1|unclassified	257.752
UniRef90_UPI0009FB0456	257.752
UniRef90_UPI0009FB0456|unclassified	257.752
UniRef90_A0A3E4JIY8	256.328
UniRef90_A0A3E4JIY8|unclassified	256.328
UniRef90_A0A073IJJ9	255.232
UniRef90_A0A073IJJ9|unclassified	255.232
UniRef90_A0A069S7Q4	254.92
UniRef90_A0A069S7Q4|unclassified	254.92
UniRef90_A0A1Q6E0Q7	254.92
UniRef90_A0A1Q6E0Q7|unclassified	254.92
UniRef90_R6NQ05	254.92
UniRef90_R6NQ05|unclassified	254.92
UniRef90_A0A3E5F7H5	254.657
UniRef90_A0A3E5F7H5|unclassified	254.657
UniRef90_A0A174WU36	253.527
UniRef90_A0A174WU36|unclassified	253.527
UniRef90_A0A2K4ZQT4	253.527
UniRef90_A0A2K4ZQT4|unclassified	253.527
UniRef90_D6CZF8	253.527
UniRef90_D6CZF8|unclassified	253.527
UniRef90_UPI000E5D8F62	253.527
UniRef90_UPI000E5D8F62|unclassified	253.527
UniRef90_A0A174HAU8	252.149
UniRef90_A0A174HAU8|unclassified	252.149
UniRef90_K1T5Y1	251.163
UniRef90_K1T5Y1|unclassified	251.163
UniRef90_A0A3B8UL48	249.438
UniRef90_A0A3B8UL48|unclassified	249.438
UniRef90_B5CVB9	249.438
UniRef90_B5CVB9|unclassified	249.438
UniRef90_C0BT46	249.438
UniRef90_C0BT46|unclassified	249.438
UniRef90_Q8A2E6	249.438
UniRef90_Q8A2E6|unclassified	249.438
UniRef90_D4KLR6	248.104
UniRef90_D4KLR6|unclassified	248.104
UniRef90_R6C9G9	247.222
UniRef90_R6C9G9|unclassified	247.222
UniRef90_A0A073I5G6	246.786
UniRef90_A0A073I5G6|unclassified	246.786
UniRef90_A0A174DC02	246.784
UniRef90_A0A174DC02|unclassified	246.784
UniRef90_A0A352RQL0	246.784
UniRef90_A0A352RQL0|unclassified	246.784
UniRef90_R6AID8	246.784
UniRef90_R6AID8|unclassified	246.784
UniRef90_R6K2F3	246.784
UniRef90_R6K2F3|unclassified	246.784
UniRef90_A0A317UCI5	245.478
UniRef90_A0A317UCI5|unclassified	245.478
UniRef90_A0A329TWY5	245.478
UniRef90_A0A329TWY5|unclassified	245.478
UniRef90_K1TI34	245.478
UniRef90_K1TI34|unclassified	245.478
UniRef90_R6DB69	245.478
UniRef90_R6DB69|unclassified	245.478
UniRef90_S3YFF4	245.478
UniRef90_S3YFF4|unclassified	245.478
UniRef90_A0A015TW82	244.923
UniRef90_A0A015TW82|unclassified	244.923
UniRef90_B3JPZ7	244.708
UniRef90_B3JPZ7|unclassified	244.708
UniRef90_R7AWA5	244.329
UniRef90_R7AWA5|unclassified	244.329
UniRef90_R6MX87	243.866
UniRef90_R6MX87|unclassified	243.866
UniRef90_B3JL24	243.545
UniRef90_B3JL24|unclassified	243.545
UniRef90_A0A139T0Q3	243.049
UniRef90_A0A139T0Q3|unclassified	243.049
UniRef90_A0A1C5MZ09	242.908
UniRef90_A0A1C5MZ09|unclassified	242.908
UniRef90_B3JF01	242.908
UniRef90_B3JF01|unclassified	242.908
UniRef90_R6JSC7	242.908
UniRef90_R6JSC7|unclassified	242.908
UniRef90_UPI000E47676B	242.908
UniRef90_UPI000E47676B|unclassified	242.908
UniRef90_E5UQG9	242.275
UniRef90_E5UQG9|unclassified	242.275
UniRef90_F9GM88	242.274
UniRef90_F9GM88|unclassified	242.274
UniRef90_R7KY09	242.274
UniRef90_R7KY09|unclassified	242.274
UniRef90_B5CTW5	241.644
UniRef90_B5CTW5|unclassified	241.644
UniRef90_B7B977	241.643
UniRef90_B7B977|unclassified	241.643
UniRef90_R5VBD3	241.643
UniRef90_R5VBD3|unclassified	241.643
UniRef90_A0A1A9AHF0	240.391
UniRef90_A0A1A9AHF0|unclassified	240.391
UniRef90_UPI000E541FE8	239.771
UniRef90_UPI000E541FE8|unclassified	239.771
UniRef90_A0A3E2XX84	239.152
UniRef90_A0A3E2XX84|unclassified	239.152
UniRef90_A0A3E5GG46	239.152
UniRef90_A0A3E5GG46|unclassified	239.152
UniRef90_H1LSQ5	239.152
UniRef90_H1LSQ5|unclassified	239.152
UniRef90_L1QPA5	239.152
UniRef90_L1QPA5|unclassified	239.152
UniRef90_A5KRL1	238.83
UniRef90_A5KRL1|unclassified	238.83
UniRef90_UPI000E48B176	238.758
UniRef90_UPI000E48B176|unclassified	238.758
UniRef90_B3JPV9	238.692
UniRef90_B3JPV9|unclassified	238.692
UniRef90_R5VC26	238.426
UniRef90_R5VC26|unclassified	238.426
UniRef90_D1JU88	238.341
UniRef90_D1JU88|unclassified	238.341
UniRef90_A0A374W560	237.925
UniRef90_A0A374W560|unclassified	237.925
UniRef90_R5VC34	237.925
UniRef90_R5VC34|unclassified	237.925
UniRef90_UPI000E47CD33	237.925
UniRef90_UPI000E47CD33|unclassified	237.925
UniRef90_A0A396AW32	237.549
UniRef90_A0A396AW32|unclassified	237.549
UniRef90_R6F9G6	236.98
UniRef90_R6F9G6|unclassified	236.98
UniRef90_W1V606	236.711
UniRef90_W1V606|unclassified	236.711
UniRef90_A0A3E4QQX9	236.578
UniRef90_A0A3E4QQX9|unclassified	236.578
UniRef90_A0A0M0N1A8	235.51
UniRef90_A0A0M0N1A8|unclassified	235.51
UniRef90_A6BJS3	235.51
UniRef90_A6BJS3|unclassified	235.51
UniRef90_J9FU86	235.51
UniRef90_J9FU86|unclassified	235.51
UniRef90_F0R301	234.617
UniRef90_F0R301|unclassified	234.617
UniRef90_W6PFC6	234.617
UniRef90_W6PFC6|unclassified	234.617
UniRef90_UPI000A2EF93A	234.543
UniRef90_UPI000A2EF93A|unclassified	234.543
UniRef90_A0A0P0LMS1	234.366
UniRef90_A0A0P0LMS1|unclassified	234.366
UniRef90_A0A174J3A9	234.32
UniRef90_A0A174J3A9|unclassified	234.32
UniRef90_B3JKH5	234.32
UniRef90_B3JKH5|unclassified	234.32
UniRef90_I9A1G0	232.504
UniRef90_I9A1G0|unclassified	232.504
UniRef90_A0A0K9N8M1	231.977
UniRef90_A0A0K9N8M1|unclassified	231.977
UniRef90_A0A174UAX2	231.977
UniRef90_A0A174UAX2|unclassified	231.977
UniRef90_A0A396QF57	231.977
UniRef90_A0A396QF57|unclassified	231.977
UniRef90_R5V7J6	231.977
UniRef90_R5V7J6|unclassified	231.977
UniRef90_K1S6F3	230.823
UniRef90_K1S6F3|unclassified	230.823
UniRef90_UPI00093B7B5D	230.823
UniRef90_UPI00093B7B5D|unclassified	230.823
UniRef90_W1YVW5	230.823
UniRef90_W1YVW5|unclassified	230.823
UniRef90_A0A1H7RGX2	230.06
UniRef90_A0A1H7RGX2|unclassified	230.06
UniRef90_R5VKG7	230.036
UniRef90_R5VKG7|unclassified	230.036
UniRef90_A8S8U2	229.68
UniRef90_A8S8U2|unclassified	229.68
UniRef90_E2ZKG4	229.68
UniRef90_E2ZKG4|unclassified	229.68
UniRef90_A0A3E4VSC8	228.549
UniRef90_A0A3E4VSC8|unclassified	228.549
UniRef90_A0A073I791	228.549
UniRef90_A0A073I791|unclassified	228.549
UniRef90_Q8A276	228.549
UniRef90_Q8A276|unclassified	228.549
UniRef90_UPI0006DD16C9	228.549
UniRef90_UPI0006DD16C9|unclassified	228.549
UniRef90_A0A174CBK3	227.518
UniRef90_A0A174CBK3|unclassified	227.518
UniRef90_A0A017N220	227.428
UniRef90_A0A017N220|unclassified	227.428
UniRef90_A0A139RCV3	227.428
UniRef90_A0A139RCV3|unclassified	227.428
UniRef90_A0A174WPZ8	227.428
UniRef90_A0A174WPZ8|unclassified	227.428
UniRef90_A0A1Z7M1D0	227.428
UniRef90_A0A1Z7M1D0|unclassified	227.428
UniRef90_C4Z1Z0	227.428
UniRef90_C4Z1Z0|unclassified	227.428
UniRef90_A0A174I2V0	226.878
UniRef90_A0A174I2V0|unclassified	226.878
UniRef90_B3JE88	226.734
UniRef90_B3JE88|unclassified	226.734
UniRef90_A0A127SHU4	225.768
UniRef90_A0A127SHU4|unclassified	225.768
UniRef90_A0A139SZH5	225.764
UniRef90_A0A139SZH5|unclassified	225.764
UniRef90_A0A127STC3	225.22
UniRef90_A0A127STC3|unclassified	225.22
UniRef90_A0A1I3NA60	225.22
UniRef90_A0A1I3NA60|unclassified	225.22
UniRef90_UPI000E4A7D75	224.675
UniRef90_UPI000E4A7D75|unclassified	224.675
UniRef90_A0A015P2L2	224.132
UniRef90_A0A015P2L2|unclassified	224.132
UniRef90_A0A174UBQ5	224.132
UniRef90_A0A174UBQ5|unclassified	224.132
UniRef90_A0A2L2WXB0	224.132
UniRef90_A0A2L2WXB0|unclassified	224.132
UniRef90_D4L031	224.132
UniRef90_D4L031|unclassified	224.132
UniRef90_E5UTJ0	224.132
UniRef90_E5UTJ0|unclassified	224.132
UniRef90_R5VXK5	224.132
UniRef90_R5VXK5|unclassified	224.132
UniRef90_UPI000E5A5E74	224.132
UniRef90_UPI000E5A5E74|unclassified	224.132
UniRef90_A0A1C5UTA6	223.055
UniRef90_A0A1C5UTA6|unclassified	223.055
UniRef90_A0A379DVP5	222.39
UniRef90_A0A379DVP5|unclassified	222.39
UniRef90_A0A174KGA9	221.988
UniRef90_A0A174KGA9|unclassified	221.988
UniRef90_D1KAH7	221.988
UniRef90_D1KAH7|unclassified	221.988
UniRef90_R5VHX8	221.165
UniRef90_R5VHX8|unclassified	221.165
UniRef90_R5VUM1	221.062
UniRef90_R5VUM1|unclassified	221.062
UniRef90_A0A0F5INV4	219.883
UniRef90_A0A0F5INV4|unclassified	219.883
UniRef90_A0A173XQS6	219.883
UniRef90_A0A173XQS6|unclassified	219.883
UniRef90_R5VKP3	219.623
UniRef90_R5VKP3|unclassified	219.623
UniRef90_A0A174YND4	218.846
UniRef90_A0A174YND4|unclassified	218.846
UniRef90_UPI000E502F7A	218.846
UniRef90_UPI000E502F7A|unclassified	218.846
UniRef90_R5JQ27	218.505
UniRef90_R5JQ27|unclassified	218.505
UniRef90_A0A2A6ZSR9	217.819
UniRef90_A0A2A6ZSR9|unclassified	217.819
UniRef90_E5V987	217.819
UniRef90_E5V987|unclassified	217.819
UniRef90_A0A1Q6JM68	216.801
UniRef90_A0A1Q6JM68|unclassified	216.801
UniRef90_A0A1R0E814	215.793
UniRef90_A0A1R0E814|unclassified	215.793
UniRef90_A0A2X1PS88	215.793
UniRef90_A0A2X1PS88|unclassified	215.793
UniRef90_A0A3A5WIH6	215.793
UniRef90_A0A3A5WIH6|unclassified	215.793
UniRef90_UPI000E5557DF	215.793
UniRef90_UPI000E5557DF|unclassified	215.793
UniRef90_B3JQH4	215.293
UniRef90_B3JQH4|unclassified	215.293
UniRef90_B3JJN8	214.904
UniRef90_B3JJN8|unclassified	214.904
UniRef90_A0A0K9N810	214.793
UniRef90_A0A0K9N810|unclassified	214.793
UniRef90_A0A174ACI6	214.793
UniRef90_A0A174ACI6|unclassified	214.793
UniRef90_E6QPT8	214.793
UniRef90_E6QPT8|unclassified	214.793
UniRef90_R5TUG2	214.793
UniRef90_R5TUG2|unclassified	214.793
UniRef90_R7ALR4	214.793
UniRef90_R7ALR4|unclassified	214.793
UniRef90_B3JI39	214.423
UniRef90_B3JI39|unclassified	214.423
UniRef90_A0A3C1IT50	214.299
UniRef90_A0A3C1IT50|unclassified	214.299
UniRef90_R5MEZ1	214.084
UniRef90_R5MEZ1|unclassified	214.084
UniRef90_C3RB19	213.804
UniRef90_C3RB19|unclassified	213.804
UniRef90_A0A3A6L3E4	213.567
UniRef90_A0A3A6L3E4|unclassified	213.567
UniRef90_S0FE00	213.091
UniRef90_S0FE00|unclassified	213.091
UniRef90_A0A174HDC9	212.823
UniRef90_A0A174HDC9|unclassified	212.823
UniRef90_R5V8S4	212.823
UniRef90_R5V8S4|unclassified	212.823
UniRef90_A0A1Q6QTZ9	211.851
UniRef90_A0A1Q6QTZ9|unclassified	211.851
UniRef90_D4K082	211.851
UniRef90_D4K082|unclassified	211.851
UniRef90_E4W0Q2	211.851
UniRef90_E4W0Q2|unclassified	211.851
UniRef90_A0A3D3EI90	211.638
UniRef90_A0A3D3EI90|unclassified	211.638
UniRef90_B5D300	210.888
UniRef90_B5D300|unclassified	210.888
UniRef90_A0A0P0L0I2	209.934
UniRef90_A0A0P0L0I2|unclassified	209.934
UniRef90_A0A1Q6LAA3	209.934
UniRef90_A0A1Q6LAA3|unclassified	209.934
UniRef90_A0A3E4VW65	209.934
UniRef90_A0A3E4VW65|unclassified	209.934
UniRef90_D7K568	209.934
UniRef90_D7K568|unclassified	209.934
UniRef90_F7KLV8	209.934
UniRef90_F7KLV8|unclassified	209.934
UniRef90_A0A068NXR5	208.988
UniRef90_A0A068NXR5|unclassified	208.988
UniRef90_A0A0M6WJV5	208.988
UniRef90_A0A0M6WJV5|unclassified	208.988
UniRef90_A0A391PA10	208.988
