# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947187_merged
UniRef90_A0A377U9L8	0.000544978
UniRef90_A0A3S4HN24	0.000544978
UniRef90_K1TN49	0.000544978
UniRef90_W1V114	0.000544978
UniRef90_B0NID2	0.000544355
UniClust90_4891-JFJLPMLB_01681	0.000541828
UniRef90_UPI000BE6C090	0.000541828
UniClust90_4626-JIHOEOMD_01284	0.00053951
UniClust90_4606-BFIEIBPP_01078	0.000538714
UniRef90_A7AYA6	0.000538714
UniClust90_41581-HCGDPNGE_02838	0.000535635
UniRef90_A0A2Y0FVZ4	0.000535635
UniClust90_5071-LGFBPIFM_00327	0.000532592
UniClust90_711-OAALOCMB_00728	0.000532592
UniClust90_43259-MIIDFPOD_00497	0.000529587
UniRef90_C4K7N0	0.000529583
UniClust90_37050-EOKCNPKI_00676	0.000526608
UniRef90_A0A377DKD5	0.000524161
UniClust90_12724-APGNJKOD_02340	0.000523666
UniClust90_5254-ONOMNCFD_01876	0.000523666
UniRef90_A0A377UBU0	0.000523666
UniClust90_41615-LEONJMDB_00955	0.000523164
UniClust90_63169-JHKDNFNM_01548	0.000520757
UniClust90_6748-POIBPHIB_01043	0.000520757
UniClust90_4861-NEHJBKDG_00983	0.000520402
UniClust90_4552-BFEIIBNG_01193	0.00051788
UniClust90_5285-FFAFICJA_01064	0.00051788
UniRef90_U2CKM2	0.00051788
UniClust90_41515-KAAAFFBO_02460	0.000517002
UniClust90_4896-BBCDLBBI_01246	0.000515034
UniRef90_A0A1C6DM16	0.000512867
UniClust90_8651-LONGGPFA_00462	0.00051222
UniClust90_98284-FLDGPGBL_01267	0.00051222
UniRef90_A0A376VXN9	0.00051222
UniRef90_A0A447UHR9	0.00051222
UniRef90_C7M2Z5	0.00051222
UniRef90_A0A0E9FDW8	0.00051001
UniClust90_15126-BKJEPCFC_02789	0.000509436
UniRef90_A0A406GLV9	0.000509436
UniRef90_X1ARE9	0.000509436
UniClust90_4704-DAHGIKEE_00895	0.000509241
UniRef90_X1WM99	0.00050883
UniClust90_14974-KELANBLN_01226	0.000508433
UniClust90_4571-HNFGLEIG_01176	0.000507391
UniRef90_A0A376W019	0.000506682
UniClust90_5978-GJFAFNOK_00540	0.000503958
UniRef90_A0A0F2JEX3	0.000503958
UniRef90_A0A3G1QBE9	0.000502576
UniRef90_A0A3R2NCT7	0.000501263
UniRef90_A0A3S4I853	0.000501263
UniRef90_J9FQ64	0.000500962
UniClust90_41439-MKPEEDND_01938	0.000498597
UniClust90_83340-JPLPGGJE_01885	0.000498597
UniRef90_A0A2X1N847	0.000498597
UniRef90_A0A377Z4Y1	0.000498597
UniRef90_A0A379TBM0	0.000498597
UniRef90_C7HVW6	0.000496637
UniRef90_A0A376LI04	0.000495959
UniClust90_4877-FJEJNKNP_00154	0.000493628
UniClust90_77487-ELDGHPOP_00174	0.000493348
UniRef90_A3DDH5	0.000493348
UniClust90_6188-FPPJKKLP_00204	0.000490765
UniClust90_6378-ABCCNENK_00357	0.000490765
UniRef90_A0A376VCI0	0.000490765
UniClust90_4974-HCMJENKG_02962	0.000490709
UniRef90_A0A060BQQ8	0.000488209
UniRef90_A7B2E0	0.000487898
UniClust90_41609-FLABIIBJ_03869	0.000487627
UniClust90_6188-IKJJLDIE_00188	0.00048568
UniRef90_A0A376RLU7	0.00048568
UniRef90_J9FV23	0.000483651
UniClust90_4786-KEIMKLCG_03310	0.000483176
UniClust90_7961-AOCAPIBL_01088	0.000483176
UniRef90_A0A379TF54	0.000483176
UniRef90_A0A174WFL3	0.000480812
UniClust90_41470-KNIAIADL_02013	0.000480698
UniRef90_A0A174UIX6	0.000478978
UniClust90_43288-AGPPKEIH_01806	0.000478246
UniClust90_83029-NFHIDEDO_01292	0.000478246
UniRef90_A0A376KK68	0.000478246
UniRef90_A0A408AE93	0.000478246
UniRef90_I6GJT7	0.000478246
UniClust90_41474-FLLPKPBN_01434	0.000476677
UniRef90_P0A946	0.000476337
UniClust90_4586-AOIGFFCK_00828	0.000475818
UniRef90_A0A379WIB0	0.000475818
UniRef90_J6CJK0	0.000475818
UniClust90_10093-HECJADPO_02365	0.000473415
UniClust90_1878-HHDFHIHC_03144	0.000473415
UniClust90_63163-NPJDKPOO_01106	0.000473415
UniRef90_UNK4950-BEMAAKPB_02326	0.000472775
UniRef90_UPI00056981E6	0.000471036
UniClust90_4861-DOMKCAMO_00717	0.000469929
UniClust90_41633-MMKKCHCL_01897	0.000469882
UniRef90_A0A3D4QQM5	0.000468017
UniRef90_A0A376TGK0	0.000466349
UniRef90_UNK5752-MLPOAPAL_00095	0.000466349
UniClust90_4887-HGHJFJEI_00508	0.000464041
UniRef90_A0A376WRB4	0.000464041
UniRef90_K6TT79	0.000464041
UniRef90_A0A378A8S0	0.000462965
UniClust90_20279-HIBKDGFC_00872	0.000461755
UniClust90_41487-JBLPHADH_02460	0.000461755
UniClust90_42343-LCKLOEHI_00458	0.000461755
UniRef90_A0A2X3JTG4	0.000461755
UniRef90_A0A379EGM2	0.000461755
UniRef90_A0A447NS02	0.000461755
UniRef90_D5BNY3	0.000461755
UniRef90_A0A377TJJ0	0.000460228
UniClust90_31074-NNBDIONA_01085	0.000459491
UniRef90_A0A1M4PJZ8	0.000459491
UniRef90_A0A2S6E4C7	0.000459491
UniRef90_W6P7W9	0.000459491
UniClust90_5113-JKIONOEL_01278	0.00045907
UniClust90_43659-MNKCBDAD_01528	0.00045725
UniClust90_4887-HGHJFJEI_00081	0.00045725
UniRef90_A8S071	0.00045725
UniClust90_26919-BJMGINGN_01282	0.00045503
UniRef90_A0A376MPM9	0.00045503
UniClust90_6007-OGEHJAAO_01087	0.000452832
UniRef90_A0A377LCH4	0.000452832
UniRef90_A0A379UVY3	0.000452832
UniClust90_4786-FDJFHFEC_03588	0.00045269
UniClust90_14737-KHAIOGMH_01174	0.000450655
UniClust90_41605-JOFIJKCO_01079	0.000450655
UniClust90_7520-EACLGINH_01400	0.000450655
UniRef90_A0A351THH6	0.000450655
UniRef90_R9J5X4	0.000450655
UniRef90_UPI000A021112	0.000450655
UniClust90_8345-FCMDBFJD_01367	0.000448499
UniRef90_A0A2X3LUF5	0.000448499
UniRef90_D4LZE9	0.000447709
UniClust90_30012-IBCKFGDN_03053	0.000446363
UniClust90_7278-JBPMEONM_00100	0.000446363
UniClust90_4670-DMHCBIBA_00754	0.00044584
UniRef90_L1QAK0	0.000445746
UniClust90_41650-KBDCEEBE_03293	0.000444247
UniClust90_42343-MNLAPBNM_01466	0.000444247
UniClust90_4741-OFNBJJEF_00639	0.000444247
UniRef90_A0A090NF15	0.000444247
UniRef90_A0A0A0GD90	0.000444247
UniRef90_A0A1E3AQL8	0.000444247
UniRef90_A0A3C1EAA0	0.000444247
UniRef90_C0AS42	0.000444247
UniRef90_R5XTL8	0.000444247
UniClust90_41668-EPAMCGOA_00912	0.000442152
UniRef90_A0A2S1VVY1	0.000442152
UniRef90_A0A3N5M649	0.000442152
UniClust90_4631-ADOGLMBP_02357	0.000441037
UniClust90_4572-FIDNHDDI_01862	0.000440076
UniRef90_A0A377BN38	0.000440076
UniRef90_A0A3S4K4T9	0.000440076
UniRef90_E2X3S4	0.000440076
UniRef90_UNK10253-BLDHHBLB_01618	0.000440076
UniRef90_UPI00067913BA	0.000440076
UniRef90_UNK102248-LNNNCIGG_00353	0.000435571
UniClust90_4870-LGHJHDBJ_00515	0.000434259
UniClust90_10014-OLCNFCJM_01333	0.000433964
UniClust90_14020-IGFBMGHE_01256	0.000433964
UniClust90_4778-LDBCANEN_01701	0.000433964
UniClust90_53365-MAIEKMOI_00418	0.000433964
UniRef90_A0A376TK37	0.000433964
UniRef90_A0A3C1WS67	0.000433964
UniClust90_41720-KMPOGEHC_01583	0.000431964
UniClust90_4605-LGMJGNBO_01996	0.000431964
UniRef90_A0A356E7F7	0.000431964
UniRef90_C7G9F5	0.000431964
UniRef90_A0A450LHV1	0.000431728
UniClust90_1942-GBOKNFNA_04548	0.000429983
UniRef90_A0A2J4PL74	0.000429983
UniRef90_A0A2X1K5G6	0.000429983
UniRef90_A0A447UIJ4	0.000429983
UniRef90_W1F5B7	0.000429585
UniRef90_A0A173VH24	0.0004292
UniClust90_25538-BOEDDJBH_01802	0.000428019
UniClust90_8563-ACGIAPFL_02063	0.000428019
UniRef90_A0A2X2DT63	0.000428019
UniRef90_A0A377E4V6	0.000428019
UniClust90_1416-CHJIPEIN_01551	0.000426074
UniRef90_UNK12101-AALIHBGI_03937	0.000426074
UniClust90_43011-PNJBCAOK_01753	0.000425885
UniClust90_7275-JMIMKHNI_02003	0.000424146
UniRef90_A0A378GB47	0.000424146
UniRef90_UNK6749-JDJJJALJ_00852	0.000424146
UniRef90_X1PHU0	0.000424146
UniRef90_A0A127SG14	0.000422935
UniClust90_41230-DFLKEFNN_00041	0.000422235
UniClust90_4607-AHMJBOJG_00226	0.000422235
UniClust90_71883-NEHDNFMG_01266	0.000422235
UniRef90_A0A2X1J625	0.000422235
UniRef90_A0A378G467	0.000422235
UniClust90_72411-BBLDPLID_00527	0.000420342
UniRef90_A0A2X2X677	0.000420342
UniRef90_A0A403WH94	0.000420342
UniRef90_A0A174AYQ9	0.000420159
UniClust90_14996-HOMHJHMK_01160	0.000418465
UniClust90_4631-AHEEIKLE_02046	0.000418465
UniRef90_A0A3V5Q011	0.000418465
UniClust90_4606-OLGKHDNH_01177	0.000418047
UniClust90_15126-OIJALJCC_01504	0.000416605
UniClust90_4651-MHMLLMBF_01769	0.000416605
UniRef90_A0A1K1N3P8	0.000415558
UniClust90_106017-LIKFNDDP_00689	0.000414762
UniClust90_29905-JHJNBNFN_01081	0.000414762
UniClust90_4598-GMIONHMA_01921	0.000414762
UniClust90_47660-FGFHFLJB_00861	0.000414005
UniClust90_14048-HAMJOPAM_01051	0.000413604
UniRef90_A0A174F6Y3	0.000413503
UniClust90_41604-LPHILEGG_03803	0.000413448
UniClust90_48024-CEIPDNFB_01705	0.000412935
UniRef90_A0A2X3JL82	0.000412935
UniRef90_A0A376F8E1	0.000412935
UniRef90_D4LMU9	0.000412935
UniRef90_V8C708	0.000412935
UniClust90_25140-EHHJLOCJ_00942	0.000411238
UniClust90_58537-MLFALBOD_00971	0.000411124
UniRef90_A0A174XJ62	0.000411124
UniRef90_UNK4673-BPIHABEK_00939	0.000411124
UniRef90_A0A0I1P9D4	0.000409328
UniClust90_37326-OKKDKBJO_01495	0.000407618
UniRef90_A0A376TF93	0.000407549
UniClust90_6771-JDLINHLC_01159	0.000404035
UniRef90_C0FPL9	0.000404035
UniRef90_J9F500	0.000404035
UniRef90_C7GEK6	0.000403513
UniClust90_14906-BPJNDPIC_01670	0.000402301
UniClust90_4631-BFKHFKDD_01744	0.000402301
UniClust90_4787-MDJODILJ_03094	0.000402301
UniRef90_A0A409TW28	0.000402301
UniRef90_UNK53514-HLLPAEDB_00051	0.000402301
UniClust90_4529-FLFBAFLD_00738	0.000400582
UniRef90_A0A379SIF4	0.000400582
UniRef90_A4WFK9	0.000400582
UniRef90_A6BEH4	0.000400582
UniClust90_37300-DMOHPKJA_00891	0.00039973
UniClust90_4549-KGNHAFGF_01563	0.000398877
UniRef90_A0A2X3M712	0.000398877
UniRef90_A0A376LBF1	0.000398877
UniRef90_A0A376Y5Z4	0.000398877
UniRef90_A0A3D8Z958	0.000398877
UniRef90_A0A011QMG0	0.000398508
UniRef90_P64636	0.000397971
UniClust90_4044-NBAJOILH_01574	0.000397187
UniClust90_41650-MGLCBNMI_02127	0.000397187
UniRef90_A0A1C6DAZ4	0.000397187
UniRef90_A0A2I6QK00	0.000397187
UniClust90_29321-IECKAIAG_01944	0.000396854
UniRef90_A0A376RP91	0.000395527
UniClust90_29175-EGOLLAGG_02650	0.000395511
UniClust90_4655-ABHLIMPD_01890	0.000395511
UniClust90_41511-GFBGMFGM_02429	0.00039385
UniClust90_43291-OAKGPCOA_00874	0.00039385
UniRef90_F5RNG2	0.00039385
UniRef90_UNK41664-HIFKDHJG_01512	0.00039385
UniRef90_UNK15159-DODBMOBA_01224	0.000392859
UniClust90_94879-GCCHEAFC_03745	0.000392841
UniClust90_6235-GJHODDKK_03211	0.000392263
UniClust90_106198-BDELOPFK_00478	0.000392202
UniClust90_3574-PJGDPDPO_01644	0.000392202
UniClust90_74356-AEDEMHCO_01004	0.000392202
UniRef90_A0A378FZU0	0.000392202
UniRef90_Q2FCY8	0.000391826
UniRef90_A0A382Q3M0	0.000391813
UniRef90_A0A174AW65	0.00039141
UniClust90_14980-BLEFNCDI_01055	0.000390567
UniClust90_1507-LNPDEHAM_01681	0.000390567
UniClust90_4046-ODBKJBMO_01575	0.000390567
UniClust90_7268-KLBBJNGI_00960	0.000390567
UniRef90_A0A2X1RJN4	0.000390567
UniClust90_4598-GMIONHMA_00134	0.000389816
UniClust90_37021-ODIBDEHE_00257	0.000388947
UniClust90_4704-DAHGIKEE_00344	0.000388947
UniClust90_5058-BANONDMJ_00269	0.000388947
UniClust90_84539-BFONLNNB_00348	0.000388947
UniRef90_A0A2X6F6G6	0.000388947
UniRef90_A0A377XH58	0.000388947
UniRef90_UNK43513-KADNLBNB_00322	0.000388947
UniRef90_C7GFH2	0.000387421
UniRef90_A0A3S4GWN0	0.00038734
UniRef90_A0A3S4M000	0.00038734
UniRef90_A0A449L3D1	0.00038734
UniClust90_4602-PHFIHHNJ_00748	0.000385746
UniClust90_4870-DBJBIKPE_01005	0.000385746
UniClust90_4892-ILLLJJGD_01016	0.000385746
UniClust90_62794-MNBHLLGK_02911	0.000385746
UniRef90_A0A0A6ZT28	0.000385746
UniRef90_A0A376RFP5	0.000384799
UniRef90_A0A0U5NUJ2	0.000384568
UniClust90_4733-FKOAHAON_01687	0.000384165
UniRef90_A0A3C1XJR5	0.000384165
UniClust90_37276-HAMPJIEH_00692	0.000382991
UniClust90_4989-EHACKDJP_05283	0.00038237
UniRef90_A0A099I9H5	0.000381041
UniRef90_A0A193M248	0.000381041
UniRef90_F7K118	0.000380256
UniRef90_UNK4872-NGAKAOCK_01577	0.000379971
UniRef90_A0A377CWD5	0.000379555
UniRef90_A0A376MKS9	0.000379499
UniRef90_A0A174ZQ73	0.000378483
UniClust90_43496-CBFOJFJJ_01355	0.000377969
UniClust90_4697-EKOOHOKG_02233	0.000377969
UniClust90_4824-EMEDBAHD_01372	0.000377969
UniClust90_71712-BAMAPKJP_00142	0.000377969
UniRef90_A0A377DEL0	0.000377969
UniRef90_UNK4824-ICNINACH_01501	0.000377969
UniRef90_A0A0H3H0Y7	0.00037732
UniRef90_A0A376KW92	0.000376451
UniRef90_A0A377W475	0.000376451
UniRef90_E2SKG8	0.000376451
UniRef90_UNK102314-JHOOCJOK_00105	0.000376367
UniClust90_4861-PKDJCBOB_02233	0.000375734
UniRef90_A0A378F535	0.000374945
UniRef90_A0A3S5DD02	0.000374945
UniRef90_UPI000E3CE005	0.000374945
UniClust90_47660-PINKBFOF_00287	0.000373451
UniClust90_66065-CKLCPBJM_01282	0.000373451
UniRef90_A0A1C6DEE4	0.000373451
UniRef90_A0A377M1I5	0.000373451
UniRef90_A0A484ZDH9	0.000373451
UniClust90_4787-FAPENICL_01777	0.000373142
UniRef90_A0A370WKY6	0.000372006
UniRef90_A0A377U9G7	0.000371969
UniClust90_48424-LCDAMOAI_01724	0.000371225
UniRef90_UPI000B90B1AC	0.000371156
UniClust90_4571-BBNNAIDF_01988	0.000370846
UniClust90_4592-AAEBMHJB_02331	0.000370627
UniClust90_37086-BAMFDFEP_01607	0.000370582
UniClust90_15463-NFNDGGCN_01496	0.000370499
UniRef90_A0A0I4C6F1	0.000370499
UniClust90_4607-AHMJBOJG_00247	0.000369874
UniClust90_37143-CMLAOAFD_01486	0.00036904
UniClust90_4630-KIBDMABH_01796	0.00036904
UniClust90_6038-OMLDDJOP_01496	0.00036904
UniRef90_A0A377ASU6	0.00036904
UniRef90_A0A377DK24	0.00036904
UniRef90_A0A484X4Z9	0.00036904
UniRef90_U3U176	0.00036904
UniClust90_43521-FJCBFFNK_00828	0.000368077
UniRef90_A0A377VYU5	0.000367718
UniClust90_4168-KFBJGEMD_00438	0.000367593
UniRef90_A0A379WS19	0.000367593
UniRef90_D9PQC9	0.000367593
UniRef90_A0A376MTR3	0.000367453
UniRef90_A0A1L5KTI0	0.00036617
UniRef90_A0A377TN17	0.000366157
UniRef90_A0A3S4IXV2	0.000366157
UniClust90_37113-NOGJIPNE_02217	0.000364732
UniClust90_41588-CNGPDLHI_00281	0.000364732
UniClust90_4798-JLGBGPDL_01414	0.000364732
UniClust90_9297-BANNHBGP_01929	0.000364732
UniRef90_A0A174U514	0.000364732
UniRef90_A0A2X1RIU5	0.000364732
UniClust90_41402-KHCGBIKA_02714	0.000363319
UniRef90_A0A2J4RH94	0.000363319
UniRef90_A0A354D3Y4	0.000363319
UniRef90_A0A444J692	0.000363319
UniRef90_UPI000A05E049	0.000363319
UniClust90_41720-ACPMBJEN_00688	0.000362665
UniRef90_A0A174GL42	0.000362002
UniClust90_41527-LCJKPPAO_00783	0.000361916
UniRef90_A0A376MS83	0.000361916
UniRef90_A0A377UWQ7	0.000361916
UniRef90_A9MHR4	0.000361611
