# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947171_merged
UniClust90_103438-IPMCEDMK_06510	1538.6122227396
UniClust90_14315-KPDIIKNJ_00906	1510.6374550534
UniClust90_1812-GCCEHMNJ_03365	1470.5320358927
UniRef90_A0A080J7H7	1470.5320358927
UniRef90_A0A3B3IRZ0	1465.9709836983
UniClust90_4787-AOCNCBGN_02003	1457.6326320691
UniRef90_U2UCD3	1444.9575657033
UniRef90_W0AR77	1420.2574363750
UniRef90_A0A2I2ZTA2	1401.7188747843
UniRef90_M0QYZ7	1383.5785983487
UniClust90_7594-DHIEBEEG_03121	1373.3067773213
UniRef90_W6NZ25	1373.3067773213
UniClust90_11046-CMKKPNHG_06561	1350.9765858201
UniRef90_A0A377D505	1325.5736072833
UniRef90_Q5RBC1	1323.1986444148
UniClust90_52736-NAOCMFBE_00360	1308.4261421723
UniClust90_14110-IHKKKGPA_01447	1298.2040629365
UniRef90_K1TXI7	1258.8645458778
UniClust90_1899-GJHFOBPN_00746	1247.4720594282
UniRef90_A0A481CK58	1237.3712776597
UniRef90_A0A0A7PG30	1212.9205843495
UniRef90_A0A376MI51	1195.4684896106
UniClust90_4704-HAKAHMBM_01384	1170.2121130696
UniRef90_Q9H2H8-2	1170.1620882973
UniClust90_95305-PMGAMLNI_02091	1162.0288115796
UniRef90_G5LEW9	1162.0288115796
UniClust90_35507-INOAEJKO_02016	1153.9591670547
UniRef90_A0A174STK3	1122.7710814586
UniRef90_W1YUI6	1122.7710814586
UniRef90_A0A193M273	1120.3112554868
UniRef90_E4W232	1115.2357050730
UniRef90_A0A350J958	1107.8008003725
UniRef90_UNK4760-ANKGHEOF_04062	1107.8008003725
UniRef90_UNK20130-EMJNEFJB_00925	1100.7661030912
UniRef90_A0A193M277	1092.2881735430
UniClust90_47641-HOBMJCLO_00593	1086.0792160515
UniRef90_D4LI55	1083.0852820768
UniRef90_A0A445EUT1	1079.0267536096
UniRef90_A0A330I5L0	1069.5138107901
UniClust90_4245-COFOCADB_00374	1065.1930772813
UniClust90_41592-FGJIMBIB_03224	1051.7096206068
UniClust90_7276-IDJABHNG_03531	1051.7096206068
UniRef90_A0A379WJL0	1045.0950946910
UniRef90_Q96K19-2	1042.4750141182
UniClust90_5008-IKOBOILG_00077	1038.5632503492
UniRef90_UNK1664-ALPJNDGC_00280	1038.5632503492
UniClust90_1791-FECCLHFH_01544	1019.4485892999
UniClust90_31233-AGFKOADI_02820	1019.4485892999
UniRef90_A0A2K6LIP1	1016.8848299455
UniClust90_41485-EIDEPILL_01924	1013.2324393651
UniRef90_A0A3W4TQW4	1013.2324393651
UniRef90_A0A447MZM8	1013.2324393651
UniRef90_K7EAT2	1013.2324393651
UniClust90_43303-MNOJNLHF_00851	1006.0769209853
UniRef90_A0A376TYA2	1001.0248196137
UniRef90_A0A2K6DVQ5	993.8035549261
UniClust90_8545-MNEIEIAB_01895	989.1078574755
UniRef90_A0A3P4NVF8	984.7312740353
UniClust90_14027-LBNFNFDE_01096	983.2551482596
UniRef90_A0A376YC78	983.2551482596
UniRef90_A0A3R1LV66	983.2551482596
UniClust90_15124-HCMOFBKP_00844	977.4712944463
UniClust90_2073-DDFKNIIK_02649	977.4712944463
UniRef90_A0A377BXJ0	977.4712944463
UniRef90_UNK15124-HCMOFBKP_00844	977.4712944463
UniRef90_A0A485JIW7	971.7550880461
UniRef90_Q8A245	964.3851454563
UniRef90_A0A1C2VN10	957.8244461693
UniRef90_A0A2I2ZG08	956.5814075547
UniClust90_14737-KHAIOGMH_01174	955.0006899763
UniRef90_A0A3S4E7T1	955.0006899763
UniRef90_A0A193LTU8	938.8142376038
UniRef90_A0A378G076	938.8142376038
UniRef90_B1VCI9	936.6415216248
UniRef90_A0A3R6AEQ3	933.5473663927
UniRef90_A6L0V6	924.0418885244
UniClust90_4133-MGBHIIKK_00290	923.1673336438
UniRef90_UPI0009AA2FF7	923.1673336438
UniClust90_63721-EHLLPJGE_01957	913.0226376696
UniClust90_41627-CEPPKFED_02270	912.7344967152
UniClust90_1584-BGGNCKDJ_00483	908.0334429283
UniClust90_41709-CDCKENBH_00253	908.0334429283
UniClust90_4860-AFFGLEBI_00714	908.0334429283
UniClust90_5842-CFDJPEJD_00056	908.0334429283
UniRef90_P14679-2	907.5283174114
UniRef90_A0A377B6A6	903.0984785645
UniClust90_2141-MCCANMOB_00230	898.2168651669
UniRef90_UNK1890-AOBFJGIP_02553	898.2168651669
UniClust90_4714-PIKPFPNJ_00212	883.8836173185
UniClust90_4722-EPCHEAHI_00887	883.8836173185
UniRef90_UNK1785-BNCCMKPI_02049	883.8836173185
UniClust90_1858-GJLPKDNH_03953	879.2069844226
UniRef90_A0A2K5JYM6	874.7003081062
UniClust90_1832-ACAIMEIA_02686	870.0006285648
UniRef90_A0A376KRB7	870.0006285648
UniClust90_1942-GBOKNFNA_04548	865.4693752910
UniClust90_23251-GBHFJAIH_01494	865.4693752910
UniRef90_A0A498P0W4	865.4693752910
UniRef90_J9F4U7	865.4693752910
UniRef90_F4MH49	865.4492483237
UniRef90_A0A407FD28	860.9850780097
UniRef90_A0A1C6KZK4	859.5114421322
UniRef90_A0A377B3Z6	856.5470105973
UniRef90_A0A2I2YYD5	856.4145855522
UniClust90_1945-BNPEHFAN_01288	855.5571043002
UniClust90_72669-MDBBLNPF_01973	852.1544618250
UniRef90_A0A380K858	847.8067349790
UniRef90_UNK4553-OLMJEGBF_02262	839.2430305852
UniRef90_A0A447X9P4	835.0257289240
UniRef90_A0A485JA80	835.0257289240
UniRef90_UNK1863-GKNMLABI_01742	834.2744710723
UniRef90_A0A0T9AEG2	833.4481462364
UniRef90_A0A2K5JYL7	831.8507089170
UniClust90_60597-PNFPLBFA_02378	830.8506002794
UniClust90_76536-CJKDBIEC_01466	830.8506002794
UniRef90_A0A376TT86	830.8506002794
UniRef90_A0A2X1LA22	830.6494744986
UniClust90_5741-LMBAMFCK_01052	822.6243567123
UniRef90_UNK15115-HLKCEGIJ_01557	818.5720199797
UniRef90_A0A0P0F758	817.9585375799
UniRef90_E1U0S4	815.8629447699
UniClust90_2107-EGHFCGHK_00316	814.5594120386
UniClust90_70027-LICDFCHD_00703	814.5594120386
UniRef90_A0A285PVJ3	814.5594120386
UniRef90_A0A413I971	809.4261115368
UniRef90_G1WAK2	807.1448885940
UniRef90_A0A2K6TRI1	806.8219345688
UniRef90_A0A0P0LP45	806.6510682324
UniRef90_A0A0R1W3L7	806.6510682324
UniRef90_A0A377PHH7	806.6510682324
UniRef90_A0A484VUW9	806.6510682324
UniClust90_14239-BIDEHPAL_00615	798.8948079609
UniRef90_UNK5752-MLPOAPAL_00095	798.8948079609
UniClust90_47659-CIOPGBAP_01526	795.0723447650
UniRef90_A0A376VN89	795.0723447650
UniRef90_UNK9224-CKKDHJFP_02160	795.0723447650
UniRef90_A0A0P0FK51	793.5723518862
UniClust90_41645-OLDIKHFM_01719	791.2862859804
UniClust90_59551-EOMADNGN_01684	791.2862859804
UniRef90_A0A015R5N1	791.2862859804
UniClust90_1946-GHFIFOML_02415	784.9390697827
UniClust90_4549-ILBMDGGH_00815	784.9390697827
UniRef90_A0A2K5JH69	784.6796058451
UniClust90_48024-CIEAFHLF_01655	783.8213210183
UniRef90_A0A2K6JM39	781.5907182817
UniRef90_A0A379TDU0	780.1414087130
UniClust90_5684-ALNMDGMH_01457	776.4958881116
UniClust90_27814-PGOKEKJG_01656	776.4789527262
UniRef90_G1S0Z6	771.4610492071
UniClust90_4758-NFALGMJJ_03997	769.9172568016
UniRef90_A0A379TGE1	769.3061113698
UniRef90_A0A2X1MV68	768.6966190526
UniClust90_40800-APJMNIAA_00200	765.7609219165
UniClust90_5116-ACPOHPGP_00050	755.3187275267
UniRef90_UNK1945-PKNPODCE_00513	755.3187275267
UniClust90_36211-MCDPJAJH_02610	751.9009957279
UniClust90_71704-ENMIHDJD_00649	751.9009957279
UniRef90_A0A3D8Z880	751.9009957279
UniRef90_UPI000D0A7276	749.3817378439
UniClust90_41461-MEJGJBDB_00725	748.5140543057
UniRef90_A8S071	748.5140543057
UniRef90_R0BUV5	748.5140543057
UniRef90_A0A2X3FQ55	745.1574890398
UniClust90_95311-GCPABDKD_00540	738.5338669150
UniRef90_A0A139K5F7	738.5338669150
UniRef90_K1T2J8	735.2660179464
UniRef90_E6SV62	732.1157595952
UniRef90_A0A377M7K8	732.0269605986
UniRef90_A0A2K6T222	729.2092325690
UniRef90_A0A2X1J003	728.8163160345
UniRef90_D1NFR0	726.1668172829
UniRef90_H7C134	723.1822386338
UniClust90_4476-CGIHPOAJ_00803	719.3511690731
UniRef90_A0A376VJR9	719.3511690731
UniRef90_A0A2K5I2T2	714.0834468168
UniRef90_Q9P1S2	712.4521943483
UniRef90_K7ELG5	707.9110564017
UniClust90_40800-OJLHGMFF_01931	707.1068938548
UniRef90_F7FBA6	704.8605593362
UniRef90_A0A069XJ81	701.1397470712
UniRef90_A0A376KTV3	698.1937817474
UniRef90_UPI000932C5BF	698.1937817474
UniClust90_8327-PGEEFEKD_00775	695.2724688530
UniClust90_41875-JGCJBGCF_01913	692.3755002328
UniRef90_A0A2X3K188	692.3755002328
UniRef90_A0A2X1K8Y7	689.5025728460
UniClust90_41717-GDLMNDLL_00626	686.6533886606
UniClust90_4741-EGAFIACF_04396	686.6533886606
UniRef90_Q8A1D3	686.2721882339
UniClust90_1689-PELCENHL_01804	681.0250821962
UniClust90_36741-HJBNBJKL_00777	681.0250821962
UniRef90_A0A377KEY3	681.0250821962
UniRef90_Q89ZY4	678.8543099475
UniRef90_A0A376MPI6	678.2453879832
UniRef90_A0A380ZLJ4	678.2453879832
UniClust90_40964-EABBABAE_00666	672.7535224934
UniClust90_12290-LMJGEGCL_02369	670.0408066769
UniClust90_14020-NBLPKCMN_00891	670.0408066769
UniClust90_4631-FGPCFHBK_00437	670.0408066769
UniRef90_A0A376TQQ3	667.3498797425
UniRef90_A0A381IEM2	667.3498797425
UniRef90_UNK4724-MMOCPKLD_04009	667.3498797425
UniClust90_36974-NOLDNNFB_00018	665.7456733008
UniRef90_A0A1C5NJW6	663.6761387957
UniClust90_4701-AKABKHEA_01969	662.0323508202
UniRef90_K8CJ07	662.0323508202
UniRef90_O14607-2	661.3247416911
UniClust90_4158-DBPONOCI_03296	659.4052383170
UniRef90_A0A2X2VFH6	657.8708456740
UniRef90_A0A366F421	657.4543352450
UniClust90_41652-OCBOLIPH_02734	654.2130710861
UniRef90_UNK4762-DLMFBKGE_01698	654.2130710861
UniClust90_10057-CDJPDGCM_00168	651.6475296309
UniClust90_42114-GGKGMCDL_02309	651.6475296309
UniRef90_A0A381HD84	651.6475296309
UniClust90_4732-DIHGOPAH_03643	649.1020314683
UniRef90_A0A016CF85	649.1020314683
UniClust90_4037-LGKCOLOO_03040	646.5763426299
UniRef90_H7C141	639.1371194238
UniClust90_4673-BPIHABEK_01972	639.1158463688
UniClust90_4704-DAHGIKEE_02264	639.1158463688
UniRef90_A0A2X1IN24	639.1158463688
UniRef90_R6EKB0	636.6671266509
UniClust90_43527-FCCCIPHA_01269	624.6996994582
UniRef90_A0A397WB56	622.8954501251
UniRef90_A0A0D9Y730	622.3600002093
UniRef90_A0A447XB82	622.3600002093
UniRef90_F7K1K2	622.3600002093
UniClust90_41588-CNGPDLHI_00281	620.0377614025
UniClust90_4922-JLFMMGLE_00898	620.0377614025
UniClust90_59839-GBEIAGNB_01581	617.7327883118
UniRef90_H0YL61	614.4416418064
UniRef90_E1IMV8	613.1738747449
UniRef90_UNK7038-PJMFNPOK_00673	613.1738747449
UniRef90_K1TP65	613.1210406570
UniRef90_D4WL09	608.6817584464
UniRef90_UNK4793-OLJAMAIC_01705	608.6817584464
UniClust90_4119-GLJLLHIG_01069	606.4602921747
UniClust90_5842-DIKLJJIO_01591	606.4602921747
UniClust90_65708-PCCEJKPF_02041	606.4602921747
UniRef90_A0A381GRP4	606.4602921747
UniRef90_UPI000D8DA532	606.1295785135
UniRef90_A0A173XE92	604.2549820214
UniRef90_A0A378BNI5	604.2549820214
UniRef90_U2EG59	604.2549820214
UniClust90_40630-CKHENHEA_00988	599.8921301656
UniRef90_A0A3S2RT70	599.8921301656
UniRef90_A0A2X3KJ95	597.7342448053
UniRef90_D4VKR7	597.7342448053
UniClust90_4809-EGGAKFFC_03690	591.3527404124
UniRef90_Q8NCR0-2	590.4568818728
UniClust90_31988-GOBHBNPI_07297	589.2557448790
UniRef90_A0A376YCC5	587.1735691020
UniRef90_A0A376TYJ5	585.1060565348
UniRef90_A0A060RA92	583.4851036141
UniClust90_21709-IPIDJCME_03070	583.0530528276
UniRef90_A0A173ZLB4	583.0530528276
UniRef90_A0A0P0FEL6	580.7608266191
UniRef90_A0A0I1ZL48	578.9899653515
UniRef90_A0A376ML55	578.9899653515
UniClust90_4960-MGLGDMJO_01487	576.9795835273
UniRef90_A0A3S4GXP5	576.9795835273
UniRef90_A0A0K5Z1C2	573.0004139858
UniRef90_A0A376Y1L1	571.0313403982
UniRef90_E1J3F2	571.0313403982
UniClust90_41705-FJADGNOM_01172	567.1335155491
UniClust90_4989-MNONDMEB_04967	565.2044899860
UniRef90_A0A174PRK3	564.0621301648
UniRef90_A0A377AWK7	563.2885425623
UniRef90_UNK7040-NBJGHHBI_00826	563.2885425623
UniClust90_4602-PHFIHHNJ_01582	561.3855407293
UniRef90_A0A0P0GK50	561.3855407293
UniRef90_A0A484XZX8	561.3855407293
UniClust90_1878-DLIFDGKC_02831	559.4953537235
UniRef90_A0A2X1MRS3	559.4953537235
UniRef90_A0A376MUB9	559.4953537235
UniClust90_47582-OEEDGEAA_00925	557.6178525365
UniRef90_UNK4809-EGGAKFFC_01393	557.6178525365
UniRef90_A0A376LTY2	555.7529098859
UniRef90_R5JLF8	555.7529098859
UniRef90_T1WEG6	555.1988390545
UniRef90_Q13107-3	553.9539926862
UniClust90_10194-GEGOOFBN_03485	553.9004001863
UniClust90_5909-MLBLLOJG_00969	553.9004001863
UniRef90_A0A377D8R2	553.9004001863
UniClust90_4786-OMPGLFJP_05005	552.0601995212
UniClust90_4787-MFKGFPPB_00758	552.0601995212
UniClust90_41664-APAACDPH_01855	548.4162378082
UniRef90_A0A484X172	548.4162378082
UniRef90_B0NCA3	544.8200657570
UniRef90_C7GFP3	543.0396080257
UniRef90_F9EKQ3	540.5635689353
UniRef90_A0A2X1KVT3	539.5645667304
UniRef90_A0A174T7Z7	539.5133768048
UniRef90_A0A485AB65	539.5133768048
UniRef90_A0A174RIL2	536.0326453415
UniRef90_A0A2N8NLI8	536.0326453415
UniRef90_P51957	534.9532399221
UniClust90_4620-DDAIBHKD_01602	534.3090677038
UniRef90_A0A174N3R8	532.9247549090
UniRef90_A0A377BBR8	532.5965386406
UniRef90_A0A414ZGN1	532.5965386406
UniClust90_39855-PPJAMNJA_01389	530.8949522552
UniClust90_36416-CIPLJNEF_00993	529.2042039996
UniRef90_A0A0F0CHS9	529.2042039996
UniRef90_A0A174GA29	529.2042039996
UniRef90_A0A379T2E8	527.5241906536
UniRef90_F5H368	527.5241906536
UniClust90_27790-HNHIFFIC_00604	525.8548103034
UniClust90_6792-HCLEJMHJ_00474	524.1959623214
UniRef90_A0A2K6UW91	524.1959623214
UniRef90_W4UNI2	524.1959623214
UniClust90_63877-FEPKKKLB_01228	522.3502793125
UniClust90_41490-COKPDJDP_01894	519.2816251746
UniClust90_13617-BBIKDEFP_02702	517.6639254077
UniClust90_36997-HABJADAI_00617	517.6639254077
UniClust90_71704-DPFFOOPF_01409	517.6639254077
UniRef90_B7BBJ9	517.6639254077
UniRef90_A0A2L1KPM8	516.4017909448
UniClust90_1802-MMFIAACB_03438	516.0562734655
UniRef90_R4GNE3	516.0562734655
UniClust90_37127-GGDGKJIN_00123	514.4585760244
UniClust90_8646-BGJOPFAG_00049	514.4585760244
UniRef90_A0A485JJE5	512.8707409132
UniRef90_A0A2R8ZXW1	512.0375943462
UniClust90_102277-MNBANPNB_00122	511.2926770950
UniClust90_4628-EHDOAMLN_01617	511.2926770950
UniClust90_4896-BBCDLBBI_01247	511.2926770950
UniRef90_A0A395W2M0	509.7242946499
UniClust90_14996-CCGNKFGI_00279	508.1655047580
UniRef90_A0A016BUX8	506.6162196825
UniRef90_A0A174C4N5	506.6162196825
UniRef90_Q13138	505.0763527534
UniRef90_A0A2X3LLE8	503.5458183511
UniClust90_66070-JBNHAPCL_01750	502.0245318909
UniRef90_Q89ZM7	498.6596594669
UniClust90_14798-HPIBGAMP_01697	497.5153295086
UniClust90_4834-JINDDAMK_01949	497.5153295086
UniClust90_5184-FKDAKJNI_00599	497.5153295086
UniRef90_A0A139JY33	496.4588225204
UniClust90_14985-ODGPGHKM_01131	496.0302091220
UniRef90_A0A376X3T8	494.6162045788
UniRef90_A0A0H5WEN7	494.3376658391
UniClust90_28688-LBFNBEMN_01339	491.6275741298
UniRef90_F9Z3W4	490.4099192135
UniRef90_E2X3P7	490.1773452976
UniRef90_A0A482M4S6	489.1052820430
UniClust90_4519-LLEFELKG_04384	488.3768104778
UniRef90_A0A377K2C9	488.0324203714
UniClust90_41705-LKNOODPE_01309	487.3024048559
UniClust90_35738-MDBKNEFK_01808	485.8775440230
UniClust90_6221-NEMIPHOH_04767	485.8775440230
UniRef90_A0A1C5LHP5	485.8775440230
UniRef90_A0A376L8X3	485.8775440230
UniRef90_A0A3S4IJ54	485.8775440230
UniRef90_C6JFF6	485.8775440230
UniRef90_F4MH43	485.5712081247
UniClust90_2066-CMKEHAOM_01152	483.0526745810
UniRef90_Q06259	483.0526745810
UniClust90_3156-DJMDAPCI_00293	481.6525219011
UniRef90_A0A174LBQ8	481.0048465901
UniClust90_14855-EPODBEJA_00434	480.2604625892
UniRef90_A0A174QKC8	478.8764266740
UniRef90_A0A3R1IKB1	478.8764266740
UniClust90_35776-CMIKEBFK_00831	476.1321491572
UniClust90_37534-FOKJOMJB_01112	476.1321491572
UniClust90_59267-MFIADGLD_05610	473.4191454583
UniRef90_A0A3R3MTG9	473.4191454583
UniRef90_A0A2K5IKL2	472.8822730185
UniRef90_A0A0P0FKS7	470.1948768157
UniClust90_1408-AAFIKCKI_00115	466.7700001570
UniClust90_2093-ELDEMHFP_01726	465.4625211649
UniRef90_A0A0N7J7A3	465.4625211649
UniRef90_A0A377B6I4	465.4625211649
UniClust90_1493-KEOGMPBH_01022	464.1623465248
UniRef90_A0A085A802	463.0212036368
UniClust90_10005-ELLJOKEH_00796	462.8694151974
UniRef90_A0A1C5ZHI5	462.8694151974
UniRef90_A0A413USE2	462.6291866979
UniClust90_1746-HMLCJDHG_01343	461.5836668219
UniRef90_A0A379T325	461.5836668219
UniRef90_A0A174I2J5	460.3050417060
UniRef90_UPI000D0C89E6	459.0334808173
UniRef90_P0A9D0	458.4884100641
UniRef90_Q8A2N8	457.7689257738
UniRef90_A0A174EDQ2	457.3387621321
UniRef90_A0A0P0T068	456.5113188348
UniRef90_A0A376RSR9	456.5113188348
UniRef90_K1SRG6	456.5113188348
UniRef90_A0A480DYU6	455.2606028928
UniRef90_A0A485APV9	455.2606028928
UniRef90_H3BQA7	454.5096598795
UniRef90_A0A374MJT8	454.1192708680
UniClust90_41669-KAKPJHMK_01735	454.0167214641
UniRef90_A0A376ML64	454.0167214641
UniClust90_40934-JDPLKFKE_00817	452.7796186809
UniRef90_Q8A1A0	452.1669399785
UniClust90_1949-NAAACHAA_00419	451.5492392823
UniRef90_A0A377E7T2	451.5492392823
UniClust90_4714-AJPFMLMG_00859	450.3255286067
UniRef90_H2Q4E7	448.8643287639
UniRef90_Q0SZ73	447.8978977247
UniRef90_P29474-2	446.6956286197
UniClust90_4046-OEKKPIML_02010	445.4963004179
UniRef90_A0A3R2VDT0	441.9418086592
UniClust90_41677-AJCKOBKL_01879	440.7695492198
UniRef90_A0A174PS36	438.8880410018
UniClust90_4603-COKPELBH_00802	438.4435885379
UniRef90_J9GLQ7	438.4435885379
UniClust90_4763-CPECILKH_03270	437.2897896207
UniRef90_A0A174MZB4	437.2897896207
UniRef90_A0A3S4IYM0	437.2897896207
UniRef90_A0A174M1R5	436.4447638172
UniRef90_A0A174VP35	433.8645432268
UniRef90_A0A3R4SY32	433.8645432268
UniRef90_A0A376TUS6	432.7346876455
UniRef90_A0A377E8N9	432.7346876455
UniClust90_23493-HOGFGAMF_02017	430.4925390049
UniRef90_R6RID9	429.6448411556
UniClust90_106017-DFBPBNJA_01870	428.8718149973
UniClust90_37143-KDHPCHGE_00948	428.2735052986
UniClust90_41402-OAIDCCHE_01133	426.0772309125
UniRef90_F4MH48	425.4629120185
UniClust90_1928-OBBCEJMN_00851	423.9033674895
UniRef90_A0A2M7CV56	423.9033674895
UniRef90_A0A376L9X1	423.9033674895
UniRef90_A0A376MMT1	423.9033674895
UniClust90_4041-FDBMHFGP_00883	421.7515737459
UniRef90_A0A0N7IFD4	421.1927999077
UniRef90_A0A414GM97	421.1812420310
UniRef90_A0A377JZU9	420.6838482427
UniRef90_E9PIZ5	420.6838482427
UniRef90_Q8A2P0	419.6215152926
UniRef90_UPI00082B9939	418.6767681772
UniRef90_A0A413KES5	418.5645341458
UniRef90_A0A016BTL1	417.5128644620
UniRef90_A0A376UEW2	417.5128644620
UniRef90_Q32JD7	417.5128644620
UniRef90_UNK5103-FIHKMDAG_00018	417.5128644620
UniRef90_D4MU08	417.3377707779
UniRef90_A0A376MS44	416.4664663055
UniClust90_59785-ODJFKNCL_01254	415.4253001397
UniClust90_11318-PEGOLGMF_01394	414.3893268226
UniClust90_41650-MGLCBNMI_01452	414.3893268226
UniRef90_A0A174CXW7	414.3893268226
UniRef90_A0A0P0FMI4	413.9033828035
UniClust90_41418-OEIMJCPN_01197	413.3585076017
UniRef90_A0A379EBX4	413.3585076017
UniRef90_A0A0P0L0W7	412.8672901765
UniRef90_A0A1Q2TTK5	412.3328041089
UniRef90_A0A174G0U8	411.3121783561
UniRef90_A0A174QPH5	411.3121783561
UniRef90_C5J5A7	410.3591379429
UniClust90_4894-FHGAAALA_00637	410.2965927306
UniRef90_R6PJM1	410.2965927306
UniClust90_58537-MLFALBOD_00749	409.2860099898
UniRef90_C3TAM2	408.2803932577
UniRef90_A0A480CGG6	407.2797060193
UniRef90_A0A376ZXE6	406.6145890681
UniClust90_14851-HBCMCFCO_00894	406.2839121171
UniClust90_37159-EOECAJDG_00622	406.2839121171
UniClust90_4771-GDPHDMFH_01119	406.2839121171
UniRef90_H2PUC5	406.1067445049
UniRef90_A0A370WKY6	405.2929757460
UniClust90_4763-HKAMGAGM_02334	404.3068614498
UniRef90_UNK41613-HDAMIKFN_02649	404.3068614498
UniRef90_A0A174EEF1	403.3255341162
UniRef90_A0A2I2YVI9	403.3255341162
UniRef90_P30871	403.2100599144
UniClust90_4759-LLNLLMIM_04478	402.3489589731
UniRef90_A0A0M1UFZ9	402.3489589731
UniClust90_1928-CDHGCBPC_00166	401.3771015842
UniRef90_A0A0K5XZ40	401.3771015842
UniRef90_A0A480DZA0	401.3771015842
UniRef90_A0A365WG33	400.4099278455
UniRef90_I6CAW4	399.4474039805
UniRef90_R6ME73	398.7401650393
UniRef90_UPI00098AECE0	398.4894965369
UniRef90_R6AN83	397.7753576542
UniClust90_4704-DAHGIKEE_03705	397.5361723825
UniRef90_P08548	397.4044149828
UniRef90_A0A0F0CKZ5	396.6520077832
UniRef90_K7EJ21	395.9224153770
UniClust90_1878-AENCHECL_04532	395.6431429902
UniRef90_A0A480F9I3	395.6431429902
UniRef90_UNK1833-FAAAOFOH_01088	395.6431429902
UniRef90_Q5JRR6	394.0513794811
UniClust90_4677-EMJMMENI_01222	393.7680570044
UniRef90_A0A377A766	393.7680570044
UniRef90_A0A376P1L6	393.3290515289
UniClust90_71463-PFMBGBOE_00706	392.8371632527
UniRef90_A0A376MS48	392.8371632527
UniRef90_A0A2P5RAF7	391.9155655578
UniRef90_UNK4715-DPPBIINJ_00947	390.4975006769
UniRef90_Q7UAB9	390.0707043565
UniRef90_A0A2X3KII2	388.2479440558
UniClust90_3140-CJCIGAOC_00273	387.3429371932
UniRef90_A0A174TT97	387.3429371932
UniClust90_21431-DJPMJFDN_00524	386.3237559152
UniClust90_1526-EPMBCCHH_00409	385.6955348349
UniRef90_A0A078STI9	385.6481505766
UniRef90_A0A3D1GG23	385.5455221714
UniClust90_15449-PILNDCCF_02037	384.6530556849
UniClust90_4614-OAOFOCPP_02955	384.6530556849
UniRef90_A0A377BTL6	384.6530556849
UniRef90_A0A480C9Q2	384.6530556849
UniClust90_41569-JLJCGFHK_01110	383.7647114454
UniRef90_A0A484Z516	383.4376363107
UniClust90_1559-DEONPDIC_01761	382.8804609582
UniClust90_40800-CBJOLADF_02250	382.8804609582
UniRef90_A0A174Q0U0	382.0002759905
UniRef90_A0A379T302	382.0002759905
UniRef90_A5KIQ2	382.0002759905
UniRef90_A0A377DZD0	381.1241285685
UniRef90_P0ABH6	381.1241285685
UniRef90_UPI0010220F15	381.1241285685
UniClust90_27789-IINFFLHO_00354	379.3838357440
UniRef90_P76014	379.3838357440
UniClust90_10343-PIOEFNMN_01752	378.5196356626
UniRef90_A0A376RL01	378.5196356626
