# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947171_merged
UniClust90_4631-FGPCFHBK_00437	0.000969768
UniRef90_A0A376TQQ3	0.000965873
UniRef90_A0A381IEM2	0.000965873
UniRef90_UNK4724-MMOCPKLD_04009	0.000965873
UniRef90_A0A1C5NJW6	0.000960556
UniClust90_4701-AKABKHEA_01969	0.000958177
UniRef90_A0A376W574	0.000958177
UniRef90_K8CJ07	0.000958177
UniClust90_4158-DBPONOCI_03296	0.000954375
UniClust90_41652-OCBOLIPH_02734	0.00094686
UniRef90_UNK4762-DLMFBKGE_01698	0.00094686
UniClust90_10057-CDJPDGCM_00168	0.000943147
UniClust90_42114-GGKGMCDL_02309	0.000943147
UniClust90_4363-KMIGPNPL_01770	0.000935807
UniRef90_H7C141	0.00092504
UniClust90_4673-BPIHABEK_01972	0.000925009
UniClust90_4704-DAHGIKEE_02264	0.000925009
UniRef90_A0A2X1IN24	0.000925009
UniRef90_A0A376TUU8	0.000925009
UniClust90_4758-HACMPMGC_04170	0.000917948
UniClust90_43527-FCCCIPHA_01269	0.000904144
UniRef90_A0A0D9Y730	0.000900758
UniRef90_F7K1K2	0.000900758
UniClust90_41588-CNGPDLHI_00281	0.000897397
UniClust90_4922-JLFMMGLE_00898	0.000897397
UniClust90_59839-GBEIAGNB_01581	0.000894061
UniRef90_Q8NCR0-2	0.000893079
UniRef90_H0YL61	0.000889298
UniRef90_E1IMV8	0.000887463
UniRef90_UNK7038-PJMFNPOK_00673	0.000887463
UniClust90_4119-GLJLLHIG_01069	0.000877746
UniRef90_A0A381GRP4	0.000877746
UniRef90_UPI000D8DA532	0.000877267
UniRef90_A0A173XE92	0.000874554
UniRef90_A0A378BNI5	0.000874554
UniRef90_U2EG59	0.000874554
UniRef90_B7BHE4	0.000871386
UniRef90_A0A3S2RT70	0.00086824
UniRef90_A0A2X3KJ95	0.000865117
UniClust90_4809-EGGAKFFC_03690	0.00085588
UniClust90_31988-GOBHBNPI_07297	0.000852845
UniRef90_A0A376YCC5	0.000849832
UniRef90_A0A376TYJ5	0.000846839
UniRef90_A0A173ZLB4	0.000843868
UniClust90_21431-DJPMJFDN_00524	0.000841368
UniRef90_A0A0I1ZL48	0.000837987
UniRef90_A0A376ML55	0.000837987
UniClust90_4960-MGLGDMJO_01487	0.000835078
UniRef90_A0A3S4GXP5	0.000835078
UniRef90_A0A0K5Z1C2	0.000829319
UniRef90_A0A376Y1L1	0.000826469
UniRef90_E1J3F2	0.000826469
UniClust90_59850-FIJLBCIM_01068	0.000823638
UniClust90_41705-FJADGNOM_01172	0.000820827
UniRef90_J9GNZ0	0.000820827
UniClust90_4989-MNONDMEB_04967	0.000818035
UniRef90_A0A174PRK3	0.000816382
UniRef90_A0A377AWK7	0.000815262
UniRef90_UNK7040-NBJGHHBI_00826	0.000815262
UniClust90_4602-PHFIHHNJ_01582	0.000812508
UniRef90_A0A0P0GK50	0.000812508
UniRef90_A0A484XZX8	0.000812508
UniClust90_1878-DLIFDGKC_02831	0.000809772
UniRef90_A0A2X1MRS3	0.000809772
UniRef90_A0A376MUB9	0.000809772
UniRef90_UNK20130-EMJNEFJB_00925	0.000809772
UniClust90_47582-OEEDGEAA_00925	0.000807055
UniRef90_UNK4809-EGGAKFFC_01393	0.000807055
UniRef90_A0A376LTY2	0.000804356
UniRef90_T1WEG6	0.000803554
UniRef90_Q13107-3	0.000801752
UniClust90_10194-GEGOOFBN_03485	0.000801675
UniClust90_5909-MLBLLOJG_00969	0.000801675
UniRef90_A0A377D8R2	0.000801675
UniClust90_4787-MFKGFPPB_00758	0.000799011
UniRef90_A0A0T9AEG2	0.000793746
UniClust90_41664-APAACDPH_01855	0.000793737
UniRef90_A0A484X172	0.000793737
UniRef90_A0A377CWL9	0.000785956
UniRef90_C7GFP3	0.000785956
UniRef90_F9EKQ3	0.000782372
UniRef90_A0A2X1KVT3	0.000780926
UniRef90_A0A174T7Z7	0.000780852
UniRef90_A0A485AB65	0.000780852
UniRef90_A0A0N6YP53	0.000775814
UniRef90_A0A174RIL2	0.000775814
UniRef90_A0A2N8NLI8	0.000775814
UniRef90_A0A413I971	0.000773979
UniRef90_A0A377BBR8	0.000770841
UniRef90_A0A414ZGN1	0.000770841
UniClust90_39855-PPJAMNJA_01389	0.000768378
UniRef90_A0A379WRB3	0.000768378
UniRef90_A0A0F0CHS9	0.000765931
UniRef90_A0A174GA29	0.000765931
UniRef90_A0A379T2E8	0.0007635
UniRef90_F5H368	0.0007635
UniClust90_6792-HCLEJMHJ_00474	0.000758683
UniRef90_A0A2K6UW91	0.000758683
UniRef90_W4UNI2	0.000758683
UniClust90_13617-BBIKDEFP_02702	0.000749229
UniClust90_36997-HABJADAI_00617	0.000749229
UniClust90_71704-DPFFOOPF_01409	0.000749229
UniRef90_A0A2X3KII2	0.000749229
UniRef90_A0A193M273	0.000746902
UniRef90_R4GNE3	0.000746902
UniClust90_37127-GGDGKJIN_00123	0.000744589
UniClust90_8646-BGJOPFAG_00049	0.000744589
UniClust90_102277-MNBANPNB_00122	0.000740007
UniClust90_4628-EHDOAMLN_01617	0.000740007
UniClust90_4896-BBCDLBBI_01247	0.000740007
UniRef90_A0A395W2M0	0.000737737
UniRef90_A0A016BUX8	0.000733239
UniRef90_A0A174C4N5	0.000733239
UniRef90_Q13138	0.00073101
UniRef90_A0A2X3LLE8	0.000728795
UniClust90_66070-JBNHAPCL_01750	0.000726593
UniRef90_Q89ZM7	0.000721723
UniClust90_4834-JINDDAMK_01949	0.000720067
UniClust90_14985-ODGPGHKM_01131	0.000717918
UniRef90_A0A376X3T8	0.000715871
UniRef90_A0A193M277	0.000715781
UniRef90_A0A0H5WEN7	0.000715468
UniRef90_E2X3P7	0.000709447
UniRef90_A0A377K2C9	0.000706342
UniClust90_41705-LKNOODPE_01309	0.000705286
UniClust90_35738-MDBKNEFK_01808	0.000703223
UniClust90_6221-NEMIPHOH_04767	0.000703223
UniRef90_A0A1C5LHP5	0.000703223
UniRef90_A0A376L8X3	0.000703223
UniRef90_A0A3S4IJ54	0.000703223
UniRef90_C6JFF6	0.000703223
UniRef90_Q06259	0.000699135
UniClust90_3156-DJMDAPCI_00293	0.000697108
UniRef90_A0A174LBQ8	0.000696171
UniClust90_20544-ADJNDPLL_01469	0.000695094
UniRef90_A0A3R1IKB1	0.000693091
UniClust90_37534-FOKJOMJB_01112	0.000689119
UniRef90_A0A1C2VN10	0.00068715
UniRef90_A0A3L7I5W8	0.000685192
UniRef90_A0A3R3MTG9	0.000685192
UniClust90_1408-AAFIKCKI_00115	0.000675569
UniClust90_2093-ELDEMHFP_01726	0.000673676
UniRef90_A0A377B6I4	0.000673676
UniRef90_A0A3R6AEQ3	0.000673676
UniClust90_1493-KEOGMPBH_01022	0.000671794
UniRef90_A0A085A802	0.000670143
UniClust90_10005-ELLJOKEH_00796	0.000669923
UniRef90_A0A379T325	0.000668062
UniRef90_A0A174I2J5	0.000666212
UniRef90_UPI000D0C89E6	0.000664371
UniRef90_P0A9D0	0.000663582
UniRef90_Q8A2N8	0.000662541
UniRef90_A0A0P0T068	0.000660721
UniRef90_A0A376RSR9	0.000660721
UniRef90_J9C8V6	0.000660721
UniRef90_A0A480DYU6	0.000658911
UniRef90_A0A485APV9	0.000658911
UniRef90_A0A374MJT8	0.000657259
UniClust90_43303-MNOJNLHF_00851	0.00065711
UniRef90_A0A376ML64	0.00065711
UniClust90_40934-JDPLKFKE_00817	0.00065532
UniRef90_A0A0P0F758	0.000651768
UniRef90_Q89ZY4	0.000650338
UniRef90_H2Q4E7	0.000649653
UniRef90_Q0SZ73	0.000648254
UniClust90_4046-OEKKPIML_02010	0.000644779
UniRef90_A0A376VWE7	0.000643055
UniRef90_UNK63885-AFACIFBN_02086	0.000643055
UniRef90_A0A1C6KZK4	0.00064009
UniClust90_41435-AFPMJCIH_00037	0.000639634
UniClust90_41677-AJCKOBKL_01879	0.000637937
UniRef90_J9GLQ7	0.000634571
UniClust90_4732-IMKCDANM_01195	0.000632901
UniClust90_4763-CPECILKH_03270	0.000632901
UniRef90_A0A174MZB4	0.000632901
UniRef90_A0A3S4IYM0	0.000632901
UniRef90_A0A174M1R5	0.000631678
UniRef90_A0A376TUS6	0.000626308
UniRef90_A0A377E8N9	0.000626308
UniClust90_23493-HOGFGAMF_02017	0.000623063
UniRef90_R6RID9	0.000621836
UniClust90_106017-DFBPBNJA_01870	0.000620718
UniClust90_37143-KDHPCHGE_00948	0.000619852
UniRef90_A0A376WC55	0.000618258
UniRef90_A0A2M7CV56	0.000613527
UniRef90_A0A376L9X1	0.000613527
UniRef90_A0A376MMT1	0.000613527
UniClust90_4041-FDBMHFGP_00883	0.000610412
UniRef90_A0A2L1KPM8	0.000610354
UniRef90_A0A414GM97	0.000609587
UniRef90_A0A377JZU9	0.000608867
UniRef90_Q8A2P0	0.000607329
UniRef90_Q8A1D3	0.000606159
UniRef90_UPI00082B9939	0.000605962
UniRef90_A0A413KES5	0.0006058
UniRef90_A0A376UEW2	0.000604277
UniRef90_UNK5103-FIHKMDAG_00018	0.000604277
UniRef90_D4MU08	0.000604024
UniRef90_A0A376MS44	0.000602763
UniClust90_11318-PEGOLGMF_01394	0.000599757
UniRef90_A0A174CXW7	0.000599757
UniClust90_41418-OEIMJCPN_01197	0.000598265
UniRef90_A0A0P0L0W7	0.000597554
UniRef90_A0A1Q2TTK5	0.00059678
UniRef90_A0A174QPH5	0.000595303
UniClust90_4894-FHGAAALA_00637	0.000593833
UniRef90_R6PJM1	0.000593833
UniClust90_58537-MLFALBOD_00749	0.00059237
UniRef90_C3TAM2	0.000590915
UniClust90_4891-NBACEJHC_00126	0.000589467
UniRef90_A0A480CGG6	0.000589467
UniClust90_37159-EOECAJDG_00622	0.000588025
UniClust90_4771-GDPHDMFH_01119	0.000588025
UniRef90_A0A174EEF1	0.000583744
UniRef90_A0A2I2YVI9	0.000583744
UniRef90_P30871	0.000583577
UniClust90_4759-LLNLLMIM_04478	0.00058233
UniClust90_1928-CDHGCBPC_00166	0.000580924
UniClust90_27814-PGOKEKJG_01656	0.000580924
UniRef90_A0A0K5XZ40	0.000580924
UniRef90_A0A480DZA0	0.000580924
UniRef90_A0A365WG33	0.000579524
UniRef90_UNK1863-GKNMLABI_01742	0.000579524
UniRef90_I6CAW4	0.000578131
UniRef90_R6ME73	0.000577107
UniRef90_UPI00098AECE0	0.000576744
UniRef90_A0A484Z516	0.00057629
UniRef90_R6AN83	0.000575711
UniClust90_4704-DAHGIKEE_03705	0.000575365
UniRef90_P08548	0.000575174
UniRef90_A0A0F0CKZ5	0.000574085
UniClust90_1878-AENCHECL_04532	0.000572625
UniRef90_A0A482M4S6	0.000569965
UniClust90_4677-EMJMMENI_01222	0.000569911
UniRef90_A0A377A766	0.000569911
UniRef90_A0A376P1L6	0.000569276
UniClust90_4151-KNHPCJBC_00516	0.000568564
UniClust90_71463-PFMBGBOE_00706	0.000568564
UniRef90_A0A376MS48	0.000568564
UniRef90_A0A2P5RAF7	0.00056723
UniClust90_4529-OKMGJDBH_00962	0.000567223
UniRef90_A0A0I2ABP5	0.000565888
UniRef90_UNK4715-DPPBIINJ_00947	0.000565177
UniClust90_3140-CJCIGAOC_00273	0.000560612
UniRef90_A0A376LFF9	0.000559308
UniRef90_A0A2X3KGT3	0.00055801
UniRef90_A0A3D1GG23	0.00055801
UniClust90_15449-PILNDCCF_02037	0.000556719
UniClust90_4614-OAOFOCPP_02955	0.000556719
UniRef90_A0A377BTL6	0.000556719
UniRef90_A0A480C9Q2	0.000556719
UniClust90_41569-JLJCGFHK_01110	0.000555433
UniRef90_A0A174Q0U0	0.000552879
UniRef90_A0A379T302	0.000552879
UniRef90_A5KIQ2	0.000552879
UniRef90_A0A0P0FEL6	0.000552868
UniRef90_A0A377DZD0	0.000551611
UniRef90_P0ABH6	0.000551611
UniRef90_UPI0010220F15	0.000551611
UniRef90_A0A376KVG7	0.000550349
UniRef90_Q8A0W0	0.000549535
UniClust90_27789-IINFFLHO_00354	0.000549092
UniRef90_P76014	0.000549092
UniClust90_10343-PIOEFNMN_01752	0.000547841
UniRef90_A0A376RL01	0.000547841
UniRef90_I6CWB7	0.000547841
UniClust90_1946-GHFIFOML_02415	0.000546596
UniClust90_4549-ILBMDGGH_00815	0.000546596
UniRef90_UNK4701-MDLPLHIH_02017	0.000546596
UniClust90_47403-FEACFHHN_00558	0.000538037
UniRef90_A0A173W2R9	0.000538037
UniClust90_4860-MBANKALM_00326	0.000537111
UniRef90_Q8SPY5	0.000536836
UniRef90_G3QKC8	0.000536387
UniClust90_43080-OOIKMCAP_00422	0.00053564
UniRef90_A0A174XDG0	0.00053564
UniClust90_41525-OCDPJALG_01186	0.00053445
UniClust90_5184-NDHLENFC_00521	0.00053445
UniRef90_A0A2Y4X1Z5	0.000533265
UniClust90_1945-BNPEHFAN_01288	0.00053091
UniRef90_A0A066T301	0.00053091
UniRef90_A0A0I1B1I5	0.00053091
UniRef90_A0A2M9V699	0.00053091
UniRef90_K1TRS1	0.000529056
UniClust90_15067-AHCCGJNG_01196	0.000528577
UniClust90_41632-GKIEKCOE_03151	0.000527418
UniClust90_4591-AJEHLGEI_01183	0.000527418
UniClust90_65958-FPBNHOAD_00583	0.000527418
UniRef90_UNK4793-FAJPDOFC_00313	0.000527418
UniClust90_29321-IECKAIAG_01944	0.000526798
UniClust90_7278-JBPMEONM_00458	0.000526263
UniRef90_Q83JX9	0.000526263
UniClust90_4760-KHFLOLBI_01886	0.000525114
UniClust90_1897-MPMLAFOH_01724	0.00052397
UniRef90_A0A377CWL3	0.000522831
UniRef90_K5ZGK1	0.000522831
UniRef90_E0SKT8	0.000522025
UniClust90_4768-BBHPOEIF_01524	0.000521697
UniClust90_43256-OHHJDHLP_00580	0.000520568
UniClust90_4631-DOIFNNNE_02218	0.000520568
UniRef90_A0A288W2Y1	0.000520568
UniRef90_P0ACA8	0.000518324
UniClust90_4725-LGPDAIHO_01208	0.000517523
UniRef90_A0A376KVD7	0.000516717
UniClust90_19288-AENDKIBH_00566	0.000514994
UniClust90_4991-GPNHGCGE_01658	0.000514994
UniRef90_A0A2W0D4R3	0.000514994
UniRef90_A0A378G5P7	0.000514994
UniClust90_1962-HJIBELDN_02205	0.000513894
UniRef90_A0A377DKR9	0.000513894
UniClust90_4668-AIPLIPDL_01351	0.000512798
UniRef90_A0A174E251	0.000510621
UniRef90_A0A377KFE7	0.000510621
UniRef90_M0R0K1	0.000510621
UniRef90_K1TYT4	0.000509539
UniClust90_42195-GOGJPALE_01423	0.000507389
UniRef90_U3U4V1	0.000507389
UniRef90_A0A173YR90	0.000507265
UniRef90_A0A174LUX8	0.000506321
UniRef90_UPI00066EFFC8	0.000506067
UniRef90_UNK6178-JDHOHDGE_01139	0.000505257
UniClust90_66069-NGDDGGKC_01590	0.000504278
UniRef90_A0A3N2KVL2	0.000503919
UniRef90_UNK4751-APAHCGGJ_01006	0.000503143
UniRef90_A0A3R6LUQ1	0.000502093
UniClust90_6649-JJCHFHCN_00234	0.000501047
UniRef90_A0A0G1WLA4	0.000500005
UniRef90_A0A1D3UW64	0.000500005
UniRef90_K5A7V2	0.000500005
UniRef90_UNK4760-GEDGMAEB_04851	0.000500005
UniClust90_5184-PJPHNPON_01670	0.000498968
UniRef90_A0A174RFL8	0.000498968
UniRef90_A0A376WJQ0	0.000498968
UniRef90_C0B5F1	0.000498968
UniRef90_UNK5184-PJPHNPON_01670	0.000498968
UniRef90_A0A377DR21	0.000497935
UniRef90_F3AT74	0.000497701
UniRef90_P0AAV5	0.000495881
UniClust90_104233-DMCFJOED_00019	0.000495511
UniRef90_A0A1C5Z967	0.000494861
UniRef90_A0A376UKW7	0.000494861
UniRef90_A0A379S7Q6	0.000494671
UniRef90_A0A0P0M0P4	0.000491101
UniRef90_A0A376KKC1	0.000490821
UniRef90_C7H351	0.000490821
UniRef90_A0A485B552	0.000487834
UniClust90_4471-AIFAHEGE_00669	0.000486847
UniClust90_4803-CANAFCCN_01037	0.000486847
UniRef90_A0A174WJ72	0.000486847
UniRef90_E0QM31	0.000485863
UniRef90_A0A3P8L1Y2	0.000482937
UniRef90_Q46810	0.000482937
UniRef90_F5NW87	0.000482372
UniRef90_A0A2X2YCM9	0.000481969
UniRef90_P0AC29	0.000481969
UniRef90_A0A174PKQ2	0.000481005
UniRef90_A0A413LIE8	0.000481005
UniClust90_4760-LCLGHFBG_01192	0.000480471
UniRef90_UNK5043-MMNMCPLJ_00752	0.000480045
UniClust90_35592-DAPOJEFA_01547	0.000479088
UniClust90_5183-AJNMKLEL_01287	0.000479088
UniRef90_A0A376LK79	0.000479088
UniClust90_10079-BMFMINNE_04845	0.000477187
UniRef90_A0A2X4ZQ93	0.000477187
UniRef90_A0A366F421	0.000477187
UniClust90_4761-DNGHOHHP_02615	0.000476242
UniRef90_A0A377AZ44	0.000476242
UniClust90_4833-OGOFIJLB_01209	0.000471573
UniRef90_A0A173R8V1	0.000469731
UniRef90_A0A3D3RZE9	0.000469731
UniRef90_Q5LAS7	0.000469731
UniRef90_G1WAK2	0.000468032
UniRef90_K1TXD5	0.000467904
UniRef90_A0A3D1VRA4	0.000466995
UniRef90_Q5LA67	0.000466995
UniClust90_4724-LMEMGFOF_03821	0.00046609
UniClust90_4631-ADOGLMBP_03778	0.00046429
UniClust90_36974-NOLDNNFB_00018	0.000462505
UniClust90_4732-NBALLBED_04472	0.000462505
UniRef90_UNK59878-HPOFCIPN_01195	0.000462505
UniRef90_Q5LG56	0.000460733
UniClust90_4602-ANFPFCLD_00850	0.000459852
UniClust90_4604-CDDIACJP_00847	0.000459852
UniRef90_Q9HFN4	0.000459852
UniClust90_4631-ADOGLMBP_01374	0.000458706
UniRef90_A0A160SSU6	0.0004581
UniClust90_4809-EGGAKFFC_03334	0.000457229
UniClust90_7063-NJMLOHPD_01516	0.000457229
UniRef90_A0A376ML21	0.000455497
UniRef90_A0A0D9S081	0.000454636
UniClust90_83503-AFPCENEE_01107	0.000453778
UniRef90_A0A174V0Z4	0.000452924
UniRef90_H0U476	0.000452924
UniRef90_H4LDT8	0.000452072
UniRef90_P77150	0.000450567
UniRef90_A0A1Q9P371	0.000450379
UniRef90_A0A449I0P9	0.000450379
UniRef90_A0A2X1KG77	0.000449593
UniClust90_41519-LOAMDPHD_00819	0.000448699
UniRef90_A0A376KK13	0.000447863
UniClust90_4759-FONLMPPF_01523	0.00044703
UniClust90_4832-HKGAKKIO_01302	0.00044703
UniRef90_A0A2X7NX91	0.00044703
UniRef90_O53021	0.00044703
UniRef90_W9T9N8	0.000446201
UniRef90_Q46948	0.000445375
UniRef90_A0A348APS4	0.000444552
UniRef90_D4LHN1	0.000444552
UniClust90_40904-KKDGMLOE_02815	0.000443731
UniClust90_43521-FJCBFFNK_00828	0.000441289
UniClust90_4080-MPAJEOPH_00333	0.000440481
UniRef90_A0A2D3C320	0.000440481
UniClust90_4031-JGDLJHEC_01816	0.000438873
UniClust90_47527-DOPKCLGM_01578	0.000438873
UniRef90_A0A1B1Q348	0.000438675
UniRef90_A0A2K5S6U9	0.000438074
UniRef90_A0A377D1J1	0.000437277
UniRef90_A0A485EAZ7	0.000436483
UniRef90_H1LT10	0.000436483
UniRef90_A0A377K1A6	0.000434905
UniRef90_P0ADA2	0.000433338
